waveform	[0]	[1]
2/27/2024  16:38:17.601249	6.064109E-1	3.450405E+0
2/27/2024  16:38:17.601449	6.878105E-1	3.450243E+0
2/27/2024  16:38:17.601649	6.340835E-1	3.450567E+0
2/27/2024  16:38:17.601849	6.148260E-1	3.448948E+0
2/27/2024  16:38:17.602049	6.360255E-1	3.451538E+0
2/27/2024  16:38:17.602249	6.675820E-1	3.449272E+0
2/27/2024  16:38:17.602449	6.441169E-1	3.451861E+0
2/27/2024  16:38:17.602649	6.649927E-1	3.448139E+0
2/27/2024  16:38:17.602849	5.298065E+0	3.487464E+0
2/27/2024  16:38:17.603049	6.183862E-1	3.449110E+0
2/27/2024  16:38:17.603249	6.957401E-1	3.449596E+0
2/27/2024  16:38:17.603449	6.086765E-1	3.448301E+0
2/27/2024  16:38:17.603649	6.704949E-1	3.449596E+0
2/27/2024  16:38:17.603849	5.920082E-1	3.448139E+0
2/27/2024  16:38:17.604049	6.408803E-1	3.448948E+0
2/27/2024  16:38:17.604249	5.298065E+0	3.486655E+0
2/27/2024  16:38:17.604449	5.910372E-1	3.448625E+0
2/27/2024  16:38:17.604649	6.145023E-1	3.449434E+0
2/27/2024  16:38:17.604849	8.007667E-1	3.452185E+0
2/27/2024  16:38:17.605049	6.480008E-1	3.446521E+0
2/27/2024  16:38:17.605249	6.022034E-1	3.448625E+0
2/27/2024  16:38:17.605449	7.180724E-1	3.450567E+0
2/27/2024  16:38:17.605649	6.195190E-1	3.449596E+0
2/27/2024  16:38:17.605849	1.248546E+0	3.449596E+0
2/27/2024  16:38:17.606049	6.193572E-1	3.449272E+0
2/27/2024  16:38:17.606249	6.748642E-1	3.449434E+0
2/27/2024  16:38:17.606449	5.298065E+0	3.447654E+0
2/27/2024  16:38:17.606649	6.169297E-1	3.448948E+0
2/27/2024  16:38:17.606849	6.709804E-1	3.449596E+0
2/27/2024  16:38:17.607049	5.908754E-1	3.448139E+0
2/27/2024  16:38:17.607249	6.556067E-1	3.449757E+0
2/27/2024  16:38:17.607449	5.952448E-1	3.450243E+0
2/27/2024  16:38:17.607649	6.648309E-1	3.451699E+0
2/27/2024  16:38:17.607849	5.298065E+0	3.449110E+0
2/27/2024  16:38:17.608049	6.214609E-1	3.450890E+0
2/27/2024  16:38:17.608249	6.583578E-1	3.449434E+0
2/27/2024  16:38:17.608449	9.412337E-1	3.453156E+0
2/27/2024  16:38:17.608649	5.916845E-1	3.450567E+0
2/27/2024  16:38:17.608849	6.340835E-1	3.452994E+0
2/27/2024  16:38:17.609049	6.996240E-1	3.452185E+0
2/27/2024  16:38:17.609249	5.941120E-1	3.451376E+0
2/27/2024  16:38:17.609449	6.488099E-1	3.448948E+0
2/27/2024  16:38:17.609649	5.298065E+0	3.445226E+0
2/27/2024  16:38:17.609849	6.335980E-1	3.453480E+0
2/27/2024  16:38:17.610049	1.439989E+0	3.447654E+0
2/27/2024  16:38:17.610249	6.070582E-1	3.450728E+0
2/27/2024  16:38:17.610449	6.638599E-1	3.451699E+0
2/27/2024  16:38:17.610649	5.908754E-1	3.450890E+0
2/27/2024  16:38:17.610849	6.591669E-1	3.451376E+0
2/27/2024  16:38:17.611049	6.041453E-1	3.451376E+0
2/27/2024  16:38:17.611249	5.298065E+0	3.419009E+0
2/27/2024  16:38:17.611449	1.137208E+0	3.451861E+0
2/27/2024  16:38:17.611649	6.617562E-1	3.453318E+0
2/27/2024  16:38:17.611849	6.458970E-1	3.449434E+0
2/27/2024  16:38:17.612049	6.276104E-1	3.454127E+0
2/27/2024  16:38:17.612249	5.944356E-1	3.451538E+0
2/27/2024  16:38:17.612449	6.986530E-1	3.452832E+0
2/27/2024  16:38:17.612649	6.153115E-1	3.452185E+0
2/27/2024  16:38:17.612849	6.866777E-1	3.452832E+0
2/27/2024  16:38:17.613049	5.933028E-1	3.452832E+0
2/27/2024  16:38:17.613249	6.353782E-1	3.455907E+0
2/27/2024  16:38:17.613449	6.866777E-1	3.453965E+0
2/27/2024  16:38:17.613649	5.298065E+0	3.449272E+0
2/27/2024  16:38:17.613849	5.933028E-1	3.454936E+0
2/27/2024  16:38:17.614049	6.166061E-1	3.454451E+0
2/27/2024  16:38:17.614249	6.437932E-1	3.455260E+0
2/27/2024  16:38:17.614449	6.826320E-1	3.455583E+0
2/27/2024  16:38:17.614649	6.624035E-1	3.454612E+0
2/27/2024  16:38:17.614849	6.227556E-1	3.454612E+0
2/27/2024  16:38:17.615049	6.722750E-1	3.455907E+0
2/27/2024  16:38:17.615249	5.996141E-1	3.454774E+0
2/27/2024  16:38:17.615449	4.217977E+0	3.465941E+0
2/27/2024  16:38:17.615649	6.491336E-1	3.454451E+0
2/27/2024  16:38:17.615849	6.209754E-1	3.454936E+0
2/27/2024  16:38:17.616049	4.600553E+0	3.467073E+0
2/27/2024  16:38:17.616249	6.242120E-1	3.453965E+0
2/27/2024  16:38:17.616449	6.539884E-1	3.453803E+0
2/27/2024  16:38:17.616649	5.298065E+0	3.444417E+0
2/27/2024  16:38:17.616849	6.185480E-1	3.453803E+0
2/27/2024  16:38:17.617049	6.246975E-1	3.453803E+0
2/27/2024  16:38:17.617249	6.191953E-1	3.453480E+0
2/27/2024  16:38:17.617449	6.386147E-1	3.456878E+0
2/27/2024  16:38:17.617649	6.811755E-1	3.453803E+0
2/27/2024  16:38:17.617849	5.298065E+0	3.481638E+0
2/27/2024  16:38:17.618049	6.052781E-1	3.452994E+0
2/27/2024  16:38:17.618249	6.491336E-1	3.450081E+0
2/27/2024  16:38:17.618449	5.298065E+0	3.489568E+0
2/27/2024  16:38:17.618649	6.177389E-1	3.452023E+0
2/27/2024  16:38:17.618849	6.837648E-1	3.452670E+0
2/27/2024  16:38:17.619049	5.908754E-1	3.451538E+0
2/27/2024  16:38:17.619249	6.363491E-1	3.454289E+0
2/27/2024  16:38:17.619449	1.765266E+0	3.447006E+0
2/27/2024  16:38:17.619649	6.219464E-1	3.451376E+0
2/27/2024  16:38:17.619849	5.298065E+0	3.440533E+0
2/27/2024  16:38:17.620049	6.643454E-1	3.451861E+0
2/27/2024  16:38:17.620249	6.381292E-1	3.452023E+0
2/27/2024  16:38:17.620449	5.135581E+0	3.455583E+0
2/27/2024  16:38:17.620649	6.628890E-1	3.452509E+0
2/27/2024  16:38:17.620849	6.120749E-1	3.451699E+0
2/27/2024  16:38:17.621049	7.062589E-1	3.452509E+0
2/27/2024  16:38:17.621249	7.693720E-1	3.451052E+0
2/27/2024  16:38:17.621449	6.038216E-1	3.451376E+0
2/27/2024  16:38:17.621649	6.234029E-1	3.451538E+0
2/27/2024  16:38:17.621849	6.366728E-1	3.453641E+0
2/27/2024  16:38:17.622049	6.480008E-1	3.448948E+0
2/27/2024  16:38:17.622249	6.619180E-1	3.452670E+0
2/27/2024  16:38:17.622449	6.844121E-1	3.452994E+0
2/27/2024  16:38:17.622649	5.298065E+0	3.445064E+0
2/27/2024  16:38:17.622849	5.911990E-1	3.451861E+0
2/27/2024  16:38:17.623049	6.206518E-1	3.451861E+0
2/27/2024  16:38:17.623249	6.569013E-1	3.452185E+0
2/27/2024  16:38:17.623449	5.298065E+0	3.489083E+0
2/27/2024  16:38:17.623649	6.217846E-1	3.452185E+0
2/27/2024  16:38:17.623849	8.682491E-1	3.456878E+0
2/27/2024  16:38:17.624049	6.195190E-1	3.453156E+0
2/27/2024  16:38:17.624249	7.349025E-1	3.455583E+0
2/27/2024  16:38:17.624449	6.300378E-1	3.455745E+0
2/27/2024  16:38:17.624649	5.942738E-1	3.454127E+0
2/27/2024  16:38:17.624849	5.298065E+0	3.488112E+0
2/27/2024  16:38:17.625049	6.789100E-1	3.453965E+0
2/27/2024  16:38:17.625249	6.279341E-1	3.455098E+0
2/27/2024  16:38:17.625449	5.298065E+0	3.455745E+0
2/27/2024  16:38:17.625649	6.565777E-1	3.455098E+0
2/27/2024  16:38:17.625849	5.994523E-1	3.454612E+0
2/27/2024  16:38:17.626049	6.743788E-1	3.454289E+0
2/27/2024  16:38:17.626249	6.085147E-1	3.454289E+0
2/27/2024  16:38:17.626449	7.601477E-1	3.456554E+0
2/27/2024  16:38:17.626649	6.083528E-1	3.454289E+0
2/27/2024  16:38:17.626849	6.560922E-1	3.455098E+0
2/27/2024  16:38:17.627049	3.499440E+0	3.442637E+0
2/27/2024  16:38:17.627249	1.136399E+0	3.454289E+0
2/27/2024  16:38:17.627449	5.910372E-1	3.454289E+0
2/27/2024  16:38:17.627649	6.172534E-1	3.454612E+0
2/27/2024  16:38:17.627849	6.384529E-1	3.457364E+0
2/27/2024  16:38:17.628049	2.594157E+0	3.443446E+0
2/27/2024  16:38:17.628249	5.933028E-1	3.454451E+0
2/27/2024  16:38:17.628449	6.214609E-1	3.454936E+0
2/27/2024  16:38:17.628649	6.751879E-1	3.456554E+0
2/27/2024  16:38:17.628849	6.556067E-1	3.455422E+0
2/27/2024  16:38:17.629049	7.277821E-1	3.456231E+0
2/27/2024  16:38:17.629249	6.015561E-1	3.455583E+0
2/27/2024  16:38:17.629449	6.601379E-1	3.456069E+0
2/27/2024  16:38:17.629649	6.135313E-1	3.455745E+0
2/27/2024  16:38:17.629849	6.415276E-1	3.456231E+0
2/27/2024  16:38:17.630049	6.713040E-1	3.457364E+0
2/27/2024  16:38:17.630249	6.586814E-1	3.458011E+0
2/27/2024  16:38:17.630449	5.915227E-1	3.458011E+0
2/27/2024  16:38:17.630649	6.392620E-1	3.460438E+0
2/27/2024  16:38:17.630849	7.339316E-1	3.459144E+0
2/27/2024  16:38:17.631049	5.915227E-1	3.458335E+0
2/27/2024  16:38:17.631249	6.334362E-1	3.459953E+0
2/27/2024  16:38:17.631449	7.235746E-1	3.458496E+0
2/27/2024  16:38:17.631649	5.963775E-1	3.458173E+0
2/27/2024  16:38:17.631849	6.298760E-1	3.458658E+0
2/27/2024  16:38:17.632049	6.836030E-1	3.458820E+0
2/27/2024  16:38:17.632249	5.298065E+0	3.424512E+0
2/27/2024  16:38:17.632449	5.298065E+0	3.442799E+0
2/27/2024  16:38:17.632649	5.962157E-1	3.457364E+0
2/27/2024  16:38:17.632849	6.620798E-1	3.458011E+0
2/27/2024  16:38:17.633049	5.924937E-1	3.456878E+0
2/27/2024  16:38:17.633249	6.285814E-1	3.457687E+0
2/27/2024  16:38:17.633449	6.441169E-1	3.457202E+0
2/27/2024  16:38:17.633649	6.403948E-1	3.459306E+0
2/27/2024  16:38:17.633849	6.429841E-1	3.459953E+0
2/27/2024  16:38:17.634049	6.468680E-1	3.456069E+0
2/27/2024  16:38:17.634249	6.601379E-1	3.456393E+0
2/27/2024  16:38:17.634449	6.920180E-1	3.457202E+0
2/27/2024  16:38:17.634649	5.298065E+0	3.425483E+0
2/27/2024  16:38:17.634849	6.065727E-1	3.455422E+0
2/27/2024  16:38:17.635049	6.067346E-1	3.454774E+0
2/27/2024  16:38:17.635249	6.460588E-1	3.451214E+0
2/27/2024  16:38:17.635449	5.298065E+0	3.491510E+0
2/27/2024  16:38:17.635649	6.342454E-1	3.458011E+0
2/27/2024  16:38:17.635849	2.073227E+0	3.455422E+0
2/27/2024  16:38:17.636049	6.565777E-1	3.455260E+0
2/27/2024  16:38:17.636249	6.018797E-1	3.454451E+0
2/27/2024  16:38:17.636449	9.358933E-1	3.459144E+0
2/27/2024  16:38:17.636649	6.361873E-1	3.457040E+0
2/27/2024  16:38:17.636849	6.622416E-1	3.454451E+0
2/27/2024  16:38:17.637049	6.541502E-1	3.455907E+0
2/27/2024  16:38:17.637249	5.924937E-1	3.454774E+0
2/27/2024  16:38:17.637449	6.386147E-1	3.457525E+0
2/27/2024  16:38:17.637649	6.761589E-1	3.454612E+0
2/27/2024  16:38:17.637849	5.298065E+0	3.460277E+0
2/27/2024  16:38:17.638049	6.020415E-1	3.454774E+0
2/27/2024  16:38:17.638249	6.394239E-1	3.457525E+0
2/27/2024  16:38:17.638449	7.072299E-1	3.455422E+0
2/27/2024  16:38:17.638649	5.920082E-1	3.454451E+0
2/27/2024  16:38:17.638849	6.418513E-1	3.454451E+0
2/27/2024  16:38:17.639049	2.027429E+0	3.448948E+0
2/27/2024  16:38:17.639249	6.114276E-1	3.454774E+0
2/27/2024  16:38:17.639449	6.759970E-1	3.455583E+0
2/27/2024  16:38:17.639649	5.918464E-1	3.454936E+0
2/27/2024  16:38:17.639849	6.484862E-1	3.451861E+0
2/27/2024  16:38:17.640049	5.298065E+0	3.458173E+0
2/27/2024  16:38:17.640249	6.434696E-1	3.454774E+0
2/27/2024  16:38:17.640449	5.933028E-1	3.455745E+0
2/27/2024  16:38:17.640649	6.658019E-1	3.456878E+0
2/27/2024  16:38:17.640849	6.222701E-1	3.457364E+0
2/27/2024  16:38:17.641049	6.829557E-1	3.457364E+0
2/27/2024  16:38:17.641249	6.384529E-1	3.459791E+0
2/27/2024  16:38:17.641449	6.766444E-1	3.457687E+0
2/27/2024  16:38:17.641649	5.298065E+0	3.491348E+0
2/27/2024  16:38:17.641849	6.039835E-1	3.457525E+0
2/27/2024  16:38:17.642049	6.439550E-1	3.456393E+0
2/27/2024  16:38:17.642249	6.926654E-1	3.458496E+0
2/27/2024  16:38:17.642449	5.298065E+0	3.445550E+0
2/27/2024  16:38:17.642649	5.978340E-1	3.457040E+0
2/27/2024  16:38:17.642849	6.434696E-1	3.458011E+0
2/27/2024  16:38:17.643049	8.763405E-1	3.460924E+0
2/27/2024  16:38:17.643249	6.088383E-1	3.458011E+0
2/27/2024  16:38:17.643449	6.636981E-1	3.457687E+0
2/27/2024  16:38:17.643649	1.725132E+0	3.458173E+0
2/27/2024  16:38:17.643849	6.263158E-1	3.457687E+0
2/27/2024  16:38:17.644049	6.745406E-1	3.458173E+0
2/27/2024  16:38:17.644249	1.834205E+0	3.457364E+0
2/27/2024  16:38:17.644449	6.230792E-1	3.458335E+0
2/27/2024  16:38:17.644649	6.727605E-1	3.458982E+0
2/27/2024  16:38:17.644849	5.981577E-1	3.458658E+0
2/27/2024  16:38:17.645049	6.389384E-1	3.459467E+0
2/27/2024  16:38:17.645249	5.298065E+0	3.491996E+0
2/27/2024  16:38:17.645449	6.284195E-1	3.458658E+0
2/27/2024  16:38:17.645649	7.201762E-1	3.459467E+0
2/27/2024  16:38:17.645849	6.060872E-1	3.458496E+0
2/27/2024  16:38:17.646049	6.722750E-1	3.459629E+0
2/27/2024  16:38:17.646249	5.979958E-1	3.458173E+0
2/27/2024  16:38:17.646449	6.776153E-1	3.459144E+0
2/27/2024  16:38:17.646649	6.337599E-1	3.461895E+0
2/27/2024  16:38:17.646849	5.298065E+0	3.449596E+0
2/27/2024  16:38:17.647049	6.565777E-1	3.460762E+0
2/27/2024  16:38:17.647249	6.049544E-1	3.460924E+0
2/27/2024  16:38:17.647449	6.522083E-1	3.458335E+0
2/27/2024  16:38:17.647649	5.298065E+0	3.486170E+0
2/27/2024  16:38:17.647849	6.112657E-1	3.460762E+0
2/27/2024  16:38:17.648049	6.559303E-1	3.460762E+0
2/27/2024  16:38:17.648249	5.298065E+0	3.484066E+0
2/27/2024  16:38:17.648449	6.161206E-1	3.460924E+0
2/27/2024  16:38:17.648649	6.839266E-1	3.461409E+0
2/27/2024  16:38:17.648849	5.994523E-1	3.460600E+0
2/27/2024  16:38:17.649049	6.512373E-1	3.458982E+0
2/27/2024  16:38:17.649249	5.968630E-1	3.460277E+0
2/27/2024  16:38:17.649449	6.243738E-1	3.460438E+0
2/27/2024  16:38:17.649649	6.488099E-1	3.455583E+0
2/27/2024  16:38:17.649849	7.373300E-1	3.461571E+0
2/27/2024  16:38:17.650049	8.276302E-1	3.461733E+0
2/27/2024  16:38:17.650249	6.577105E-1	3.459306E+0
2/27/2024  16:38:17.650449	6.128840E-1	3.459629E+0
2/27/2024  16:38:17.650649	6.141787E-1	3.459144E+0
2/27/2024  16:38:17.650849	6.658019E-1	3.460115E+0
2/27/2024  16:38:17.651049	6.268013E-1	3.461571E+0
2/27/2024  16:38:17.651249	6.156351E-1	3.458658E+0
2/27/2024  16:38:17.651449	6.214609E-1	3.457525E+0
2/27/2024  16:38:17.651649	6.570631E-1	3.459144E+0
2/27/2024  16:38:17.651849	5.911990E-1	3.458173E+0
2/27/2024  16:38:17.652049	6.471916E-1	3.455422E+0
2/27/2024  16:38:17.652249	5.298065E+0	3.458820E+0
2/27/2024  16:38:17.652449	6.285814E-1	3.458335E+0
2/27/2024  16:38:17.652649	5.298065E+0	3.495394E+0
2/27/2024  16:38:17.652849	6.382911E-1	3.458982E+0
2/27/2024  16:38:17.653049	5.298065E+0	3.495070E+0
2/27/2024  16:38:17.653249	6.326271E-1	3.459306E+0
2/27/2024  16:38:17.653449	5.298065E+0	3.494585E+0
2/27/2024  16:38:17.653649	6.408803E-1	3.457040E+0
2/27/2024  16:38:17.653849	6.013942E-1	3.456878E+0
2/27/2024  16:38:17.654049	6.643454E-1	3.457040E+0
2/27/2024  16:38:17.654249	6.075437E-1	3.457040E+0
2/27/2024  16:38:17.654449	6.861922E-1	3.457525E+0
2/27/2024  16:38:17.654649	6.119131E-1	3.457040E+0
2/27/2024  16:38:17.654849	7.007568E-1	3.458173E+0
2/27/2024  16:38:17.655049	5.991286E-1	3.457040E+0
2/27/2024  16:38:17.655249	6.424986E-1	3.458173E+0
2/27/2024  16:38:17.655449	6.934745E-1	3.456878E+0
2/27/2024  16:38:17.655649	5.921700E-1	3.457202E+0
2/27/2024  16:38:17.655849	6.418513E-1	3.457202E+0
2/27/2024  16:38:17.656049	5.298065E+0	3.435840E+0
2/27/2024  16:38:17.656249	6.266394E-1	3.457687E+0
2/27/2024  16:38:17.656449	2.652254E+0	3.447654E+0
2/27/2024  16:38:17.656649	6.185480E-1	3.457849E+0
2/27/2024  16:38:17.656849	6.939600E-1	3.458011E+0
2/27/2024  16:38:17.657049	6.039835E-1	3.457849E+0
2/27/2024  16:38:17.657249	6.667728E-1	3.458173E+0
2/27/2024  16:38:17.657449	5.965394E-1	3.458173E+0
2/27/2024  16:38:17.657649	6.319798E-1	3.460115E+0
2/27/2024  16:38:17.657849	6.829557E-1	3.459629E+0
2/27/2024  16:38:17.658049	6.229174E-1	3.458658E+0
2/27/2024  16:38:17.658249	6.212991E-1	3.458982E+0
2/27/2024  16:38:17.658449	6.578723E-1	3.458982E+0
2/27/2024  16:38:17.658649	5.298065E+0	3.430499E+0
2/27/2024  16:38:17.658849	6.033362E-1	3.458982E+0
2/27/2024  16:38:17.659049	6.489717E-1	3.455583E+0
2/27/2024  16:38:17.659249	5.915227E-1	3.459144E+0
2/27/2024  16:38:17.659449	6.624035E-1	3.459306E+0
2/27/2024  16:38:17.659649	5.920082E-1	3.458982E+0
2/27/2024  16:38:17.659849	6.429841E-1	3.459953E+0
2/27/2024  16:38:17.660049	5.298065E+0	3.436973E+0
2/27/2024  16:38:17.660249	6.191953E-1	3.459467E+0
