waveform	[0]	[1]
2/27/2024  16:35:39.512218	6.099711E-1	3.084828E+0
2/27/2024  16:35:39.512418	5.298065E+0	3.075603E+0
2/27/2024  16:35:39.512618	6.743788E-1	3.086608E+0
2/27/2024  16:35:39.512818	6.423368E-1	3.085960E+0
2/27/2024  16:35:39.513018	6.161206E-1	3.085637E+0
2/27/2024  16:35:39.513218	5.916845E-1	3.085151E+0
2/27/2024  16:35:39.513418	6.978439E-1	3.086446E+0
2/27/2024  16:35:39.513618	6.526938E-1	3.088550E+0
2/27/2024  16:35:39.513818	6.261539E-1	3.086122E+0
2/27/2024  16:35:39.514018	5.949211E-1	3.085637E+0
2/27/2024  16:35:39.514218	5.298065E+0	3.076250E+0
2/27/2024  16:35:39.514418	6.703331E-1	3.086608E+0
2/27/2024  16:35:39.514618	6.424986E-1	3.085637E+0
2/27/2024  16:35:39.514818	6.190335E-1	3.085151E+0
2/27/2024  16:35:39.515018	5.910372E-1	3.084342E+0
2/27/2024  16:35:39.515218	5.298065E+0	3.093566E+0
2/27/2024  16:35:39.515418	7.065826E-1	3.085151E+0
2/27/2024  16:35:39.515618	6.502664E-1	3.084828E+0
2/27/2024  16:35:39.515818	6.130459E-1	3.082724E+0
2/27/2024  16:35:39.516018	5.298065E+0	3.055212E+0
2/27/2024  16:35:39.516218	6.704949E-1	3.083209E+0
2/27/2024  16:35:39.516418	6.502664E-1	3.085475E+0
2/27/2024  16:35:39.516618	6.337599E-1	3.083209E+0
2/27/2024  16:35:39.516818	6.119131E-1	3.082400E+0
2/27/2024  16:35:39.517018	5.915227E-1	3.080944E+0
2/27/2024  16:35:39.517218	5.298065E+0	3.027701E+0
2/27/2024  16:35:39.517418	7.012423E-1	3.082400E+0
2/27/2024  16:35:39.517618	6.517228E-1	3.083857E+0
2/27/2024  16:35:39.517818	6.169297E-1	3.080134E+0
2/27/2024  16:35:39.518018	5.298065E+0	3.026407E+0
2/27/2024  16:35:39.518218	6.598142E-1	3.080944E+0
2/27/2024  16:35:39.518418	6.149878E-1	3.079811E+0
2/27/2024  16:35:39.518618	6.912089E-1	3.080620E+0
2/27/2024  16:35:39.518818	6.379674E-1	3.080620E+0
2/27/2024  16:35:39.519018	5.892571E-1	3.079487E+0
2/27/2024  16:35:39.519218	6.619180E-1	3.077707E+0
2/27/2024  16:35:39.519418	6.172534E-1	3.079811E+0
2/27/2024  16:35:39.519618	4.835699E+0	3.050196E+0
2/27/2024  16:35:39.519818	6.541502E-1	3.082076E+0
2/27/2024  16:35:39.520018	6.200045E-1	3.079487E+0
2/27/2024  16:35:39.520218	1.874500E+0	3.080296E+0
2/27/2024  16:35:39.520418	6.813374E-1	3.080944E+0
2/27/2024  16:35:39.520618	6.441169E-1	3.079973E+0
2/27/2024  16:35:39.520818	6.161206E-1	3.079487E+0
2/27/2024  16:35:39.521018	1.195628E+0	3.078516E+0
2/27/2024  16:35:39.521218	6.860304E-1	3.081591E+0
2/27/2024  16:35:39.521418	6.481626E-1	3.079973E+0
2/27/2024  16:35:39.521618	6.230792E-1	3.079163E+0
2/27/2024  16:35:39.521818	5.902281E-1	3.078678E+0
2/27/2024  16:35:39.522018	9.271546E-1	3.085960E+0
2/27/2024  16:35:39.522218	6.612707E-1	3.077221E+0
2/27/2024  16:35:39.522418	6.357018E-1	3.080296E+0
2/27/2024  16:35:39.522618	6.127222E-1	3.081915E+0
2/27/2024  16:35:39.522818	5.905517E-1	3.081591E+0
2/27/2024  16:35:39.523018	8.271447E-1	3.085799E+0
2/27/2024  16:35:39.523218	6.560922E-1	3.083371E+0
2/27/2024  16:35:39.523418	6.111039E-1	3.081591E+0
2/27/2024  16:35:39.523618	5.298065E+0	3.092434E+0
2/27/2024  16:35:39.523818	6.695239E-1	3.080944E+0
2/27/2024  16:35:39.524018	6.415276E-1	3.081915E+0
2/27/2024  16:35:39.524218	6.196808E-1	3.081915E+0
2/27/2024  16:35:39.524418	5.897426E-1	3.080458E+0
2/27/2024  16:35:39.524618	9.758650E-1	3.084989E+0
2/27/2024  16:35:39.524818	6.648309E-1	3.080134E+0
2/27/2024  16:35:39.525018	6.403948E-1	3.081915E+0
2/27/2024  16:35:39.525218	6.206518E-1	3.081753E+0
2/27/2024  16:35:39.525418	5.903899E-1	3.082076E+0
2/27/2024  16:35:39.525618	6.832793E-1	3.082562E+0
2/27/2024  16:35:39.525818	6.345690E-1	3.081915E+0
2/27/2024  16:35:39.526018	5.298065E+0	3.069292E+0
2/27/2024  16:35:39.526218	6.667728E-1	3.079487E+0
2/27/2024  16:35:39.526418	6.274486E-1	3.082238E+0
2/27/2024  16:35:39.526618	5.937883E-1	3.081591E+0
2/27/2024  16:35:39.526818	1.422026E+0	3.078354E+0
2/27/2024  16:35:39.527018	6.638599E-1	3.082238E+0
2/27/2024  16:35:39.527218	6.324652E-1	3.082562E+0
2/27/2024  16:35:39.527418	5.954066E-1	3.082238E+0
2/27/2024  16:35:39.527618	8.061070E-1	3.085475E+0
2/27/2024  16:35:39.527818	6.536647E-1	3.084989E+0
2/27/2024  16:35:39.528018	6.235647E-1	3.083047E+0
2/27/2024  16:35:39.528218	4.728403E+0	3.086122E+0
2/27/2024  16:35:39.528418	6.659637E-1	3.080296E+0
2/27/2024  16:35:39.528618	6.245357E-1	3.083695E+0
2/27/2024  16:35:39.528818	8.237463E-1	3.086284E+0
2/27/2024  16:35:39.529018	6.303615E-1	3.084989E+0
2/27/2024  16:35:39.529218	7.400810E-1	3.085799E+0
2/27/2024  16:35:39.529418	6.345690E-1	3.085475E+0
2/27/2024  16:35:39.529618	9.323331E-1	3.085799E+0
2/27/2024  16:35:39.529818	6.169297E-1	3.084666E+0
2/27/2024  16:35:39.530018	6.355400E-1	3.084989E+0
2/27/2024  16:35:39.530218	6.530174E-1	3.085151E+0
2/27/2024  16:35:39.530418	6.230792E-1	3.084828E+0
2/27/2024  16:35:39.530618	6.675820E-1	3.085151E+0
2/27/2024  16:35:39.530818	6.182244E-1	3.085151E+0
2/27/2024  16:35:39.531018	5.298065E+0	3.022846E+0
2/27/2024  16:35:39.531218	6.437932E-1	3.085151E+0
2/27/2024  16:35:39.531418	6.034980E-1	3.084180E+0
2/27/2024  16:35:39.531618	7.324751E-1	3.084989E+0
2/27/2024  16:35:39.531818	6.272867E-1	3.083533E+0
2/27/2024  16:35:39.532018	3.153606E+0	3.077221E+0
2/27/2024  16:35:39.532218	6.424986E-1	3.083695E+0
2/27/2024  16:35:39.532418	5.897426E-1	3.081915E+0
2/27/2024  16:35:39.532618	6.654782E-1	3.082724E+0
2/27/2024  16:35:39.532818	6.214609E-1	3.082562E+0
2/27/2024  16:35:39.533018	5.298065E+0	3.024950E+0
2/27/2024  16:35:39.533218	6.517228E-1	3.083857E+0
2/27/2024  16:35:39.533418	6.136932E-1	3.081105E+0
2/27/2024  16:35:39.533618	5.298065E+0	3.072690E+0
2/27/2024  16:35:39.533818	6.543121E-1	3.083857E+0
2/27/2024  16:35:39.534018	6.221082E-1	3.080458E+0
2/27/2024  16:35:39.534218	6.012324E-1	3.080134E+0
2/27/2024  16:35:39.534418	6.818229E-1	3.081105E+0
2/27/2024  16:35:39.534618	6.431459E-1	3.079973E+0
2/27/2024  16:35:39.534818	6.162824E-1	3.079649E+0
2/27/2024  16:35:39.535018	5.973485E-1	3.079487E+0
2/27/2024  16:35:39.535218	7.101428E-1	3.079649E+0
2/27/2024  16:35:39.535418	6.622416E-1	3.079002E+0
2/27/2024  16:35:39.535618	6.407185E-1	3.079002E+0
2/27/2024  16:35:39.535818	6.227556E-1	3.079002E+0
2/27/2024  16:35:39.536018	5.965394E-1	3.079325E+0
2/27/2024  16:35:39.536218	5.298065E+0	3.046150E+0
2/27/2024  16:35:39.536418	7.005949E-1	3.079649E+0
2/27/2024  16:35:39.536618	6.570631E-1	3.078516E+0
2/27/2024  16:35:39.536818	6.342454E-1	3.079973E+0
2/27/2024  16:35:39.537018	6.102948E-1	3.079002E+0
2/27/2024  16:35:39.537218	6.090002E-1	3.077869E+0
2/27/2024  16:35:39.537418	7.591768E-1	3.083047E+0
2/27/2024  16:35:39.537618	6.670965E-1	3.078678E+0
2/27/2024  16:35:39.537818	6.467061E-1	3.080296E+0
2/27/2024  16:35:39.538018	6.334362E-1	3.079487E+0
2/27/2024  16:35:39.538218	6.193572E-1	3.079487E+0
2/27/2024  16:35:39.538418	5.997759E-1	3.078678E+0
2/27/2024  16:35:39.538618	6.187098E-1	3.078354E+0
2/27/2024  16:35:39.538818	1.459409E+0	3.077707E+0
2/27/2024  16:35:39.539018	6.732460E-1	3.080134E+0
2/27/2024  16:35:39.539218	6.507518E-1	3.082238E+0
2/27/2024  16:35:39.539418	6.318179E-1	3.080620E+0
2/27/2024  16:35:39.539618	6.136932E-1	3.080620E+0
2/27/2024  16:35:39.539818	5.902281E-1	3.079973E+0
2/27/2024  16:35:39.540018	5.298065E+0	3.021552E+0
2/27/2024  16:35:39.540218	6.839266E-1	3.081267E+0
2/27/2024  16:35:39.540418	6.575486E-1	3.081105E+0
2/27/2024  16:35:39.540618	6.399093E-1	3.081105E+0
2/27/2024  16:35:39.540818	6.219464E-1	3.080782E+0
2/27/2024  16:35:39.541018	5.996141E-1	3.080620E+0
2/27/2024  16:35:39.541218	3.635541E+0	3.084989E+0
2/27/2024  16:35:39.541418	7.177487E-1	3.083047E+0
2/27/2024  16:35:39.541618	6.677438E-1	3.080296E+0
2/27/2024  16:35:39.541818	6.463825E-1	3.081429E+0
2/27/2024  16:35:39.542018	6.303615E-1	3.082076E+0
2/27/2024  16:35:39.542218	6.109421E-1	3.081105E+0
2/27/2024  16:35:39.542418	5.895808E-1	3.080134E+0
2/27/2024  16:35:39.542618	5.298065E+0	3.035145E+0
2/27/2024  16:35:39.542818	6.785863E-1	3.080620E+0
2/27/2024  16:35:39.543018	6.531793E-1	3.084180E+0
2/27/2024  16:35:39.543218	6.350545E-1	3.081267E+0
2/27/2024  16:35:39.543418	6.167679E-1	3.080944E+0
2/27/2024  16:35:39.543618	5.962157E-1	3.079973E+0
2/27/2024  16:35:39.543818	6.208136E-1	3.080296E+0
2/27/2024  16:35:39.544018	5.298065E+0	3.099878E+0
2/27/2024  16:35:39.544218	6.800427E-1	3.082238E+0
2/27/2024  16:35:39.544418	6.564158E-1	3.081753E+0
2/27/2024  16:35:39.544618	6.395857E-1	3.081267E+0
2/27/2024  16:35:39.544818	6.259921E-1	3.081429E+0
2/27/2024  16:35:39.545018	6.104566E-1	3.081267E+0
2/27/2024  16:35:39.545218	5.921700E-1	3.081429E+0
2/27/2024  16:35:39.545418	5.298065E+0	3.076089E+0
2/27/2024  16:35:39.545618	7.158068E-1	3.084504E+0
2/27/2024  16:35:39.545818	6.677438E-1	3.083371E+0
2/27/2024  16:35:39.546018	6.454115E-1	3.084342E+0
2/27/2024  16:35:39.546218	6.277722E-1	3.084666E+0
2/27/2024  16:35:39.546418	6.031743E-1	3.083533E+0
2/27/2024  16:35:39.546618	5.298065E+0	3.079002E+0
2/27/2024  16:35:39.546818	6.925035E-1	3.084504E+0
2/27/2024  16:35:39.547018	6.547975E-1	3.085960E+0
2/27/2024  16:35:39.547218	6.329507E-1	3.084180E+0
2/27/2024  16:35:39.547418	6.085147E-1	3.083857E+0
2/27/2024  16:35:39.547618	5.958921E-1	3.083209E+0
2/27/2024  16:35:39.547818	7.292385E-1	3.083857E+0
2/27/2024  16:35:39.548018	6.630508E-1	3.081429E+0
2/27/2024  16:35:39.548218	6.408803E-1	3.082886E+0
2/27/2024  16:35:39.548418	6.245357E-1	3.083209E+0
2/27/2024  16:35:39.548618	5.996141E-1	3.081915E+0
2/27/2024  16:35:39.548818	5.298065E+0	3.079163E+0
2/27/2024  16:35:39.549018	7.007568E-1	3.082238E+0
2/27/2024  16:35:39.549218	6.606234E-1	3.079325E+0
2/27/2024  16:35:39.549418	6.387765E-1	3.081105E+0
2/27/2024  16:35:39.549618	6.198426E-1	3.080620E+0
2/27/2024  16:35:39.549818	5.926555E-1	3.080620E+0
2/27/2024  16:35:39.550018	5.298065E+0	3.028187E+0
2/27/2024  16:35:39.550218	6.827938E-1	3.080620E+0
2/27/2024  16:35:39.550418	6.528556E-1	3.082238E+0
2/27/2024  16:35:39.550618	6.329507E-1	3.079487E+0
2/27/2024  16:35:39.550818	6.123985E-1	3.078354E+0
2/27/2024  16:35:39.551018	5.902281E-1	3.077545E+0
2/27/2024  16:35:39.551218	5.298065E+0	3.123829E+0
2/27/2024  16:35:39.551418	6.870014E-1	3.079649E+0
2/27/2024  16:35:39.551618	6.617562E-1	3.075441E+0
2/27/2024  16:35:39.551818	6.455733E-1	3.078192E+0
2/27/2024  16:35:39.552018	6.340835E-1	3.077869E+0
2/27/2024  16:35:39.552218	6.222701E-1	3.077221E+0
2/27/2024  16:35:39.552418	6.088383E-1	3.077707E+0
2/27/2024  16:35:39.552618	5.937883E-1	3.077221E+0
2/27/2024  16:35:39.552818	5.907136E-1	3.078678E+0
2/27/2024  16:35:39.553018	4.564788E+0	3.084180E+0
2/27/2024  16:35:39.553218	5.298065E+0	3.030776E+0
2/27/2024  16:35:39.553418	7.289149E-1	3.079325E+0
2/27/2024  16:35:39.553618	6.821465E-1	3.080134E+0
2/27/2024  16:35:39.553818	6.633744E-1	3.078031E+0
2/27/2024  16:35:39.554018	6.460588E-1	3.078031E+0
2/27/2024  16:35:39.554218	6.295523E-1	3.078031E+0
2/27/2024  16:35:39.554418	6.102948E-1	3.077383E+0
2/27/2024  16:35:39.554618	5.910372E-1	3.077707E+0
2/27/2024  16:35:39.554818	5.298065E+0	3.030938E+0
2/27/2024  16:35:39.555018	6.873250E-1	3.078192E+0
2/27/2024  16:35:39.555218	6.562540E-1	3.078192E+0
2/27/2024  16:35:39.555418	6.326271E-1	3.077383E+0
2/27/2024  16:35:39.555618	5.913609E-1	3.077707E+0
2/27/2024  16:35:39.555818	6.729223E-1	3.078516E+0
2/27/2024  16:35:39.556018	6.136932E-1	3.078516E+0
2/27/2024  16:35:39.556218	8.321613E-1	3.083695E+0
2/27/2024  16:35:39.556418	6.484862E-1	3.079973E+0
2/27/2024  16:35:39.556618	5.897426E-1	3.078678E+0
2/27/2024  16:35:39.556818	6.567395E-1	3.082238E+0
2/27/2024  16:35:39.557018	7.368445E-1	3.081267E+0
2/27/2024  16:35:39.557218	5.298065E+0	3.040809E+0
2/27/2024  16:35:39.557418	6.133695E-1	3.079325E+0
2/27/2024  16:35:39.557618	6.617562E-1	3.079973E+0
2/27/2024  16:35:39.557818	5.928173E-1	3.079649E+0
2/27/2024  16:35:39.558018	6.586814E-1	3.079649E+0
2/27/2024  16:35:39.558218	6.234029E-1	3.079811E+0
2/27/2024  16:35:39.558418	5.298065E+0	3.080620E+0
2/27/2024  16:35:39.558618	6.646691E-1	3.077545E+0
2/27/2024  16:35:39.558818	6.298760E-1	3.080134E+0
2/27/2024  16:35:39.559018	5.936265E-1	3.079002E+0
2/27/2024  16:35:39.559218	8.365307E-1	3.083857E+0
2/27/2024  16:35:39.559418	6.602997E-1	3.075118E+0
2/27/2024  16:35:39.559618	6.352163E-1	3.080134E+0
2/27/2024  16:35:39.559818	6.102948E-1	3.079649E+0
2/27/2024  16:35:39.560018	1.174267E+0	3.079163E+0
2/27/2024  16:35:39.560218	7.073917E-1	3.080944E+0
2/27/2024  16:35:39.560418	6.622416E-1	3.078840E+0
2/27/2024  16:35:39.560618	6.416895E-1	3.079002E+0
2/27/2024  16:35:39.560818	6.266394E-1	3.079487E+0
2/27/2024  16:35:39.561018	6.078674E-1	3.079973E+0
2/27/2024  16:35:39.561218	5.915227E-1	3.080134E+0
2/27/2024  16:35:39.561418	5.298065E+0	3.020257E+0
2/27/2024  16:35:39.561618	6.870014E-1	3.080944E+0
2/27/2024  16:35:39.561818	6.523701E-1	3.083533E+0
2/27/2024  16:35:39.562018	6.292287E-1	3.081591E+0
2/27/2024  16:35:39.562218	6.004233E-1	3.082076E+0
2/27/2024  16:35:39.562418	5.298065E+0	3.020419E+0
2/27/2024  16:35:39.562618	6.790718E-1	3.083209E+0
2/27/2024  16:35:39.562818	6.492954E-1	3.085475E+0
2/27/2024  16:35:39.563018	6.290669E-1	3.083209E+0
