waveform	[0]	[1]
2/27/2024  16:37:58.229258	6.397475E-1	3.383568E+0
2/27/2024  16:37:58.229458	6.743788E-1	3.383730E+0
2/27/2024  16:37:58.229658	2.023221E+0	3.382921E+0
2/27/2024  16:37:58.229858	6.431459E-1	3.382435E+0
2/27/2024  16:37:58.230058	5.298065E+0	3.420142E+0
2/27/2024  16:37:58.230258	6.350545E-1	3.384216E+0
2/27/2024  16:37:58.230458	5.298065E+0	3.411727E+0
2/27/2024  16:37:58.230658	6.297142E-1	3.382435E+0
2/27/2024  16:37:58.230858	6.602997E-1	3.381626E+0
2/27/2024  16:37:58.231058	7.020514E-1	3.383730E+0
2/27/2024  16:37:58.231258	5.298065E+0	3.410432E+0
2/27/2024  16:37:58.231458	5.298065E+0	3.384216E+0
2/27/2024  16:37:58.231658	5.298065E+0	3.378713E+0
2/27/2024  16:37:58.231858	5.298065E+0	3.414154E+0
2/27/2024  16:37:58.232058	7.336079E-1	3.383568E+0
2/27/2024  16:37:58.232258	6.858686E-1	3.383083E+0
2/27/2024  16:37:58.232458	6.722750E-1	3.383730E+0
2/27/2024  16:37:58.232658	1.009525E+0	3.385672E+0
2/27/2024  16:37:58.232858	5.971867E-1	3.381788E+0
2/27/2024  16:37:58.233058	5.984813E-1	3.381950E+0
2/27/2024  16:37:58.233258	2.715206E+0	3.384701E+0
2/27/2024  16:37:58.233458	5.994523E-1	3.381950E+0
2/27/2024  16:37:58.233658	6.086765E-1	3.381464E+0
2/27/2024  16:37:58.233858	6.099711E-1	3.381626E+0
2/27/2024  16:37:58.234058	6.157969E-1	3.382435E+0
2/27/2024  16:37:58.234258	6.301996E-1	3.383406E+0
2/27/2024  16:37:58.234458	6.569013E-1	3.384054E+0
2/27/2024  16:37:58.234658	4.744586E+0	3.394896E+0
2/27/2024  16:37:58.234858	5.937883E-1	3.383083E+0
2/27/2024  16:37:58.235058	6.088383E-1	3.382921E+0
2/27/2024  16:37:58.235258	6.870014E-1	3.383406E+0
2/27/2024  16:37:58.235458	6.844121E-1	3.383568E+0
2/27/2024  16:37:58.235658	6.221082E-1	3.384216E+0
2/27/2024  16:37:58.235858	5.931410E-1	3.382597E+0
2/27/2024  16:37:58.236058	5.298065E+0	3.415773E+0
2/27/2024  16:37:58.236258	7.595004E-1	3.385510E+0
2/27/2024  16:37:58.236458	7.238982E-1	3.384863E+0
2/27/2024  16:37:58.236658	9.640515E-1	3.385510E+0
2/27/2024  16:37:58.236858	5.298065E+0	3.412374E+0
2/27/2024  16:37:58.237058	5.918464E-1	3.383406E+0
2/27/2024  16:37:58.237258	6.132077E-1	3.384377E+0
2/27/2024  16:37:58.237458	6.416895E-1	3.384216E+0
2/27/2024  16:37:58.237658	6.811755E-1	3.383730E+0
2/27/2024  16:37:58.237858	5.298065E+0	3.370460E+0
2/27/2024  16:37:58.238058	6.056018E-1	3.383568E+0
2/27/2024  16:37:58.238258	6.465443E-1	3.381626E+0
2/27/2024  16:37:58.238458	5.298065E+0	3.341168E+0
2/27/2024  16:37:58.238658	6.044690E-1	3.383406E+0
2/27/2024  16:37:58.238858	6.455733E-1	3.382274E+0
2/27/2024  16:37:58.239058	7.671064E-1	3.386158E+0
2/27/2024  16:37:58.239258	5.911990E-1	3.383730E+0
2/27/2024  16:37:58.239458	6.301996E-1	3.383892E+0
2/27/2024  16:37:58.239658	6.680675E-1	3.383892E+0
2/27/2024  16:37:58.239858	5.298065E+0	3.410271E+0
2/27/2024  16:37:58.240058	6.043071E-1	3.384216E+0
2/27/2024  16:37:58.240258	6.444405E-1	3.384539E+0
2/27/2024  16:37:58.240458	7.878204E-1	3.386805E+0
2/27/2024  16:37:58.240658	5.942738E-1	3.385672E+0
2/27/2024  16:37:58.240858	6.457352E-1	3.380817E+0
2/27/2024  16:37:58.241058	5.298065E+0	3.411565E+0
2/27/2024  16:37:58.241258	6.300378E-1	3.388423E+0
2/27/2024  16:37:58.241458	4.970346E+0	3.354762E+0
2/27/2024  16:37:58.241658	6.306851E-1	3.388423E+0
2/27/2024  16:37:58.241858	5.952448E-1	3.384863E+0
2/27/2024  16:37:58.242058	7.641935E-1	3.387290E+0
2/27/2024  16:37:58.242258	6.666110E-1	3.386481E+0
2/27/2024  16:37:58.242458	6.204900E-1	3.386319E+0
2/27/2024  16:37:58.242658	1.699563E+0	3.376771E+0
2/27/2024  16:37:58.242858	5.975103E-1	3.385996E+0
2/27/2024  16:37:58.243058	6.468680E-1	3.382274E+0
2/27/2024  16:37:58.243258	6.944455E-1	3.385672E+0
2/27/2024  16:37:58.243458	5.298065E+0	3.342949E+0
2/27/2024  16:37:58.243658	5.298065E+0	3.365929E+0
2/27/2024  16:37:58.243858	2.998086E+0	3.387129E+0
2/27/2024  16:37:58.244058	5.981577E-1	3.384539E+0
2/27/2024  16:37:58.244258	5.908754E-1	3.384216E+0
2/27/2024  16:37:58.244458	6.073819E-1	3.384054E+0
2/27/2024  16:37:58.244658	6.318179E-1	3.384539E+0
2/27/2024  16:37:58.244858	6.460588E-1	3.384216E+0
2/27/2024  16:37:58.245058	6.526938E-1	3.383245E+0
2/27/2024  16:37:58.245258	6.533411E-1	3.382435E+0
2/27/2024  16:37:58.245458	6.484862E-1	3.383406E+0
2/27/2024  16:37:58.245658	6.421749E-1	3.385510E+0
2/27/2024  16:37:58.245858	6.392620E-1	3.385510E+0
2/27/2024  16:37:58.246058	6.415276E-1	3.385348E+0
2/27/2024  16:37:58.246258	6.515610E-1	3.380655E+0
2/27/2024  16:37:58.246458	6.790718E-1	3.382921E+0
2/27/2024  16:37:58.246658	5.298065E+0	3.369813E+0
2/27/2024  16:37:58.246858	6.172534E-1	3.381626E+0
2/27/2024  16:37:58.247058	6.795573E-1	3.382435E+0
2/27/2024  16:37:58.247258	5.944356E-1	3.381464E+0
2/27/2024  16:37:58.247458	6.507518E-1	3.379037E+0
2/27/2024  16:37:58.247658	6.332744E-1	3.380655E+0
2/27/2024  16:37:58.247858	6.565777E-1	3.382274E+0
2/27/2024  16:37:58.248058	5.962157E-1	3.381464E+0
2/27/2024  16:37:58.248258	6.933127E-1	3.381464E+0
2/27/2024  16:37:58.248458	6.310088E-1	3.383730E+0
2/27/2024  16:37:58.248658	5.913609E-1	3.380655E+0
2/27/2024  16:37:58.248858	6.547975E-1	3.380655E+0
2/27/2024  16:37:58.249058	9.284492E-1	3.386158E+0
2/27/2024  16:37:58.249258	2.295742E+0	3.382597E+0
2/27/2024  16:37:58.249458	6.177389E-1	3.381303E+0
2/27/2024  16:37:58.249658	6.570631E-1	3.380817E+0
2/27/2024  16:37:58.249858	5.298065E+0	3.417391E+0
2/27/2024  16:37:58.250058	5.907136E-1	3.381626E+0
2/27/2024  16:37:58.250258	6.056018E-1	3.380817E+0
2/27/2024  16:37:58.250458	6.204900E-1	3.381141E+0
2/27/2024  16:37:58.250658	6.332744E-1	3.382274E+0
2/27/2024  16:37:58.250858	6.473534E-1	3.377257E+0
2/27/2024  16:37:58.251058	6.701712E-1	3.382597E+0
2/27/2024  16:37:58.251258	5.298065E+0	3.416906E+0
2/27/2024  16:37:58.251458	6.256685E-1	3.383568E+0
2/27/2024  16:37:58.251658	5.924937E-1	3.382759E+0
2/27/2024  16:37:58.251858	6.442787E-1	3.382921E+0
2/27/2024  16:37:58.252058	1.267480E+0	3.381626E+0
2/27/2024  16:37:58.252258	5.911990E-1	3.382112E+0
2/27/2024  16:37:58.252458	6.216228E-1	3.383245E+0
2/27/2024  16:37:58.252658	6.489717E-1	3.380332E+0
2/27/2024  16:37:58.252858	6.993003E-1	3.384216E+0
2/27/2024  16:37:58.253058	5.979958E-1	3.383406E+0
2/27/2024  16:37:58.253258	6.271249E-1	3.383406E+0
2/27/2024  16:37:58.253458	6.831175E-1	3.384377E+0
2/27/2024  16:37:58.253658	5.918464E-1	3.383245E+0
2/27/2024  16:37:58.253858	6.332744E-1	3.385834E+0
2/27/2024  16:37:58.254058	6.876487E-1	3.383245E+0
2/27/2024  16:37:58.254258	5.915227E-1	3.382921E+0
2/27/2024  16:37:58.254458	6.297142E-1	3.383730E+0
2/27/2024  16:37:58.254658	6.727605E-1	3.384054E+0
2/27/2024  16:37:58.254858	5.298065E+0	3.407519E+0
2/27/2024  16:37:58.255058	5.949211E-1	3.382921E+0
2/27/2024  16:37:58.255258	6.229174E-1	3.383083E+0
2/27/2024  16:37:58.255458	6.502664E-1	3.380655E+0
2/27/2024  16:37:58.255658	6.892670E-1	3.383568E+0
2/27/2024  16:37:58.255858	5.298065E+0	3.371269E+0
2/27/2024  16:37:58.256058	5.958921E-1	3.382759E+0
2/27/2024  16:37:58.256258	6.300378E-1	3.383730E+0
2/27/2024  16:37:58.256458	6.836030E-1	3.384216E+0
2/27/2024  16:37:58.256658	5.979958E-1	3.383406E+0
2/27/2024  16:37:58.256858	6.711422E-1	3.385187E+0
2/27/2024  16:37:58.257058	6.039835E-1	3.384863E+0
2/27/2024  16:37:58.257258	6.813374E-1	3.385672E+0
2/27/2024  16:37:58.257458	5.298065E+0	3.375477E+0
2/27/2024  16:37:58.257658	5.911990E-1	3.385510E+0
2/27/2024  16:37:58.257858	7.128939E-1	3.386319E+0
2/27/2024  16:37:58.258058	6.586814E-1	3.386643E+0
2/27/2024  16:37:58.258258	6.604615E-1	3.386158E+0
2/27/2024  16:37:58.258458	6.692003E-1	3.385834E+0
2/27/2024  16:37:58.258658	7.112756E-1	3.386643E+0
2/27/2024  16:37:58.258858	5.298065E+0	3.353791E+0
2/27/2024  16:37:58.259058	5.298065E+0	3.380170E+0
2/27/2024  16:37:58.259258	5.918464E-1	3.385996E+0
2/27/2024  16:37:58.259458	5.911990E-1	3.385672E+0
2/27/2024  16:37:58.259658	7.434794E-1	3.385672E+0
2/27/2024  16:37:58.259858	5.298065E+0	3.394735E+0
2/27/2024  16:37:58.260058	8.321613E-1	3.387290E+0
2/27/2024  16:37:58.260258	6.984912E-1	3.385996E+0
2/27/2024  16:37:58.260458	6.897524E-1	3.385996E+0
2/27/2024  16:37:58.260658	7.049643E-1	3.385025E+0
2/27/2024  16:37:58.260858	3.510283E+0	3.373858E+0
2/27/2024  16:37:58.261058	5.976722E-1	3.384216E+0
2/27/2024  16:37:58.261258	6.198426E-1	3.383892E+0
2/27/2024  16:37:58.261458	6.585196E-1	3.385025E+0
2/27/2024  16:37:58.261658	5.298065E+0	3.412051E+0
2/27/2024  16:37:58.261858	5.942738E-1	3.383083E+0
2/27/2024  16:37:58.262058	6.297142E-1	3.383083E+0
2/27/2024  16:37:58.262258	6.638599E-1	3.384054E+0
2/27/2024  16:37:58.262458	5.298065E+0	3.414478E+0
2/27/2024  16:37:58.262658	6.078674E-1	3.382759E+0
2/27/2024  16:37:58.262858	6.624035E-1	3.382274E+0
2/27/2024  16:37:58.263058	5.907136E-1	3.381788E+0
2/27/2024  16:37:58.263258	6.331126E-1	3.383245E+0
2/27/2024  16:37:58.263458	7.106283E-1	3.384216E+0
2/27/2024  16:37:58.263658	6.059254E-1	3.381464E+0
2/27/2024  16:37:58.263858	6.284195E-1	3.383083E+0
2/27/2024  16:37:58.264058	6.512373E-1	3.379846E+0
2/27/2024  16:37:58.264258	6.717895E-1	3.382759E+0
2/27/2024  16:37:58.264458	3.007472E+0	3.370460E+0
2/27/2024  16:37:58.264658	5.947593E-1	3.381788E+0
2/27/2024  16:37:58.264858	6.222701E-1	3.382274E+0
2/27/2024  16:37:58.265058	6.334362E-1	3.382759E+0
2/27/2024  16:37:58.265258	6.065727E-1	3.381788E+0
2/27/2024  16:37:58.265458	6.357018E-1	3.384863E+0
2/27/2024  16:37:58.265658	6.659637E-1	3.382921E+0
2/27/2024  16:37:58.265858	6.494572E-1	3.384701E+0
2/27/2024  16:37:58.266058	6.858686E-1	3.382921E+0
2/27/2024  16:37:58.266258	6.483244E-1	3.381464E+0
2/27/2024  16:37:58.266458	6.478389E-1	3.380008E+0
2/27/2024  16:37:58.266658	6.570631E-1	3.382112E+0
2/27/2024  16:37:58.266858	6.759970E-1	3.382597E+0
2/27/2024  16:37:58.267058	1.305348E+0	3.382112E+0
2/27/2024  16:37:58.267258	6.755116E-1	3.381464E+0
2/27/2024  16:37:58.267458	6.106184E-1	3.383083E+0
2/27/2024  16:37:58.267658	6.470298E-1	3.381464E+0
2/27/2024  16:37:58.267858	4.337896E+0	3.387129E+0
2/27/2024  16:37:58.268058	6.282577E-1	3.384054E+0
2/27/2024  16:37:58.268258	6.622416E-1	3.383568E+0
2/27/2024  16:37:58.268458	6.698476E-1	3.384701E+0
2/27/2024  16:37:58.268658	6.873250E-1	3.383568E+0
2/27/2024  16:37:58.268858	5.913609E-1	3.383245E+0
2/27/2024  16:37:58.269058	6.344072E-1	3.386319E+0
2/27/2024  16:37:58.269258	1.461027E+0	3.380170E+0
2/27/2024  16:37:58.269458	5.978340E-1	3.383083E+0
2/27/2024  16:37:58.269658	6.539884E-1	3.383083E+0
2/27/2024  16:37:58.269858	5.298065E+0	3.413669E+0
2/27/2024  16:37:58.270058	6.004233E-1	3.384216E+0
2/27/2024  16:37:58.270258	6.146641E-1	3.385025E+0
2/27/2024  16:37:58.270458	6.041453E-1	3.383568E+0
2/27/2024  16:37:58.270658	7.604714E-1	3.386967E+0
2/27/2024  16:37:58.270858	6.311706E-1	3.384701E+0
2/27/2024  16:37:58.271058	6.633744E-1	3.384539E+0
2/27/2024  16:37:58.271258	6.000996E-1	3.384216E+0
2/27/2024  16:37:58.271458	6.978439E-1	3.385510E+0
2/27/2024  16:37:58.271658	6.510755E-1	3.381141E+0
2/27/2024  16:37:58.271858	6.177389E-1	3.384539E+0
2/27/2024  16:37:58.272058	5.911990E-1	3.384539E+0
2/27/2024  16:37:58.272258	1.736945E+0	3.384377E+0
2/27/2024  16:37:58.272458	5.298065E+0	3.381950E+0
2/27/2024  16:37:58.272658	1.974511E+0	3.385672E+0
2/27/2024  16:37:58.272858	5.910372E-1	3.384054E+0
2/27/2024  16:37:58.273058	6.009087E-1	3.384701E+0
2/27/2024  16:37:58.273258	6.187098E-1	3.384054E+0
2/27/2024  16:37:58.273458	6.384529E-1	3.387614E+0
2/27/2024  16:37:58.273658	6.590051E-1	3.386481E+0
2/27/2024  16:37:58.273858	7.261638E-1	3.386805E+0
2/27/2024  16:37:58.274058	2.681222E+0	3.388100E+0
2/27/2024  16:37:58.274258	5.978340E-1	3.386158E+0
2/27/2024  16:37:58.274458	6.276104E-1	3.387290E+0
2/27/2024  16:37:58.274658	6.599760E-1	3.387614E+0
2/27/2024  16:37:58.274858	9.888112E-1	3.386805E+0
2/27/2024  16:37:58.275058	7.235746E-1	3.387938E+0
2/27/2024  16:37:58.275258	6.382911E-1	3.386805E+0
2/27/2024  16:37:58.275458	6.017179E-1	3.387290E+0
2/27/2024  16:37:58.275658	6.831175E-1	3.387776E+0
2/27/2024  16:37:58.275858	5.957302E-1	3.386805E+0
2/27/2024  16:37:58.276058	6.111039E-1	3.387452E+0
2/27/2024  16:37:58.276258	6.321416E-1	3.386967E+0
2/27/2024  16:37:58.276458	6.518846E-1	3.383406E+0
2/27/2024  16:37:58.276658	6.816610E-1	3.386805E+0
2/27/2024  16:37:58.276858	5.298065E+0	3.420142E+0
2/27/2024  16:37:58.277058	6.049544E-1	3.386319E+0
2/27/2024  16:37:58.277258	6.447642E-1	3.385834E+0
2/27/2024  16:37:58.277458	8.546555E-1	3.389071E+0
2/27/2024  16:37:58.277658	5.921700E-1	3.385025E+0
2/27/2024  16:37:58.277858	6.227556E-1	3.385996E+0
2/27/2024  16:37:58.278058	6.560922E-1	3.384539E+0
2/27/2024  16:37:58.278258	8.218043E-1	3.387938E+0
2/27/2024  16:37:58.278458	5.298065E+0	3.348936E+0
2/27/2024  16:37:58.278658	5.978340E-1	3.384216E+0
2/27/2024  16:37:58.278858	5.978340E-1	3.383568E+0
2/27/2024  16:37:58.279058	6.195190E-1	3.383406E+0
2/27/2024  16:37:58.279258	6.353782E-1	3.385834E+0
2/27/2024  16:37:58.279458	6.480008E-1	3.379199E+0
2/27/2024  16:37:58.279658	6.790718E-1	3.384377E+0
2/27/2024  16:37:58.279858	5.298065E+0	3.393926E+0
2/27/2024  16:37:58.280058	6.112657E-1	3.383245E+0
2/27/2024  16:37:58.280258	6.535029E-1	3.382921E+0
2/27/2024  16:37:58.280458	9.799107E-1	3.387452E+0
2/27/2024  16:37:58.280658	5.934646E-1	3.382435E+0
2/27/2024  16:37:58.280858	6.313324E-1	3.384701E+0
2/27/2024  16:37:58.281058	5.298065E+0	3.385348E+0
2/27/2024  16:37:58.281258	6.258303E-1	3.382597E+0
2/27/2024  16:37:58.281458	7.033460E-1	3.383568E+0
2/27/2024  16:37:58.281658	5.962157E-1	3.382921E+0
2/27/2024  16:37:58.281858	6.452497E-1	3.381303E+0
2/27/2024  16:37:58.282058	8.224516E-1	3.386967E+0
2/27/2024  16:37:58.282258	5.913609E-1	3.383083E+0
2/27/2024  16:37:58.282458	6.268013E-1	3.382921E+0
2/27/2024  16:37:58.282658	6.680675E-1	3.383406E+0
2/27/2024  16:37:58.282858	5.298065E+0	3.371269E+0
2/27/2024  16:37:58.283058	6.119131E-1	3.382274E+0
2/27/2024  16:37:58.283258	6.544739E-1	3.381303E+0
2/27/2024  16:37:58.283458	5.298065E+0	3.420951E+0
2/27/2024  16:37:58.283658	6.135313E-1	3.382597E+0
2/27/2024  16:37:58.283858	6.462206E-1	3.383406E+0
2/27/2024  16:37:58.284058	6.497809E-1	3.383730E+0
2/27/2024  16:37:58.284258	6.345690E-1	3.382921E+0
2/27/2024  16:37:58.284458	6.292287E-1	3.384216E+0
2/27/2024  16:37:58.284658	6.282577E-1	3.383892E+0
