waveform	[0]	[1]
2/27/2024  16:37:38.920313	6.266394E-1	3.309935E+0
2/27/2024  16:37:38.920513	6.303615E-1	3.309611E+0
2/27/2024  16:37:38.920713	6.209754E-1	3.309449E+0
2/27/2024  16:37:38.920913	5.910372E-1	3.309611E+0
2/27/2024  16:37:38.921113	7.289149E-1	3.310582E+0
2/27/2024  16:37:38.921313	5.298065E+0	3.309126E+0
2/27/2024  16:37:38.921513	5.298065E+0	3.303623E+0
2/27/2024  16:37:38.921713	3.186296E+0	3.297312E+0
2/27/2024  16:37:38.921913	6.790718E-1	3.309773E+0
2/27/2024  16:37:38.922113	6.376437E-1	3.308964E+0
2/27/2024  16:37:38.922313	5.911990E-1	3.307993E+0
2/27/2024  16:37:38.922513	6.696857E-1	3.308802E+0
2/27/2024  16:37:38.922713	5.984813E-1	3.308802E+0
2/27/2024  16:37:38.922913	7.360353E-1	3.310259E+0
2/27/2024  16:37:38.923113	6.431459E-1	3.311715E+0
2/27/2024  16:37:38.923313	6.044690E-1	3.308640E+0
2/27/2024  16:37:38.923513	5.298065E+0	3.321587E+0
2/27/2024  16:37:38.923713	6.693621E-1	3.310582E+0
2/27/2024  16:37:38.923913	6.447642E-1	3.312362E+0
2/27/2024  16:37:38.924113	5.931410E-1	3.308155E+0
2/27/2024  16:37:38.924313	6.722750E-1	3.310097E+0
2/27/2024  16:37:38.924513	5.944356E-1	3.308802E+0
2/27/2024  16:37:38.924713	6.544739E-1	3.304271E+0
2/27/2024  16:37:38.924913	6.217846E-1	3.308802E+0
2/27/2024  16:37:38.925113	5.921700E-1	3.308478E+0
2/27/2024  16:37:38.925313	4.792651E+0	3.319159E+0
2/27/2024  16:37:38.925513	5.298065E+0	3.264622E+0
2/27/2024  16:37:38.925713	3.942699E+0	3.313981E+0
2/27/2024  16:37:38.925913	6.007469E-1	3.309773E+0
2/27/2024  16:37:38.926113	6.026889E-1	3.310582E+0
2/27/2024  16:37:38.926313	5.933028E-1	3.310420E+0
2/27/2024  16:37:38.926513	5.918464E-1	3.310582E+0
2/27/2024  16:37:38.926713	5.298065E+0	3.330973E+0
2/27/2024  16:37:38.926913	7.146740E-1	3.311877E+0
2/27/2024  16:37:38.927113	6.609470E-1	3.312201E+0
2/27/2024  16:37:38.927313	6.323034E-1	3.311553E+0
2/27/2024  16:37:38.927513	5.958921E-1	3.311068E+0
2/27/2024  16:37:38.927713	3.441828E+0	3.301358E+0
2/27/2024  16:37:38.927913	6.575486E-1	3.310582E+0
2/27/2024  16:37:38.928113	6.209754E-1	3.311230E+0
2/27/2024  16:37:38.928313	5.298065E+0	3.297474E+0
2/27/2024  16:37:38.928513	6.643454E-1	3.310744E+0
2/27/2024  16:37:38.928713	5.979958E-1	3.311230E+0
2/27/2024  16:37:38.928913	6.755116E-1	3.311553E+0
2/27/2024  16:37:38.929113	6.125604E-1	3.311715E+0
2/27/2024  16:37:38.929313	3.295856E+0	3.314628E+0
2/27/2024  16:37:38.929513	6.658019E-1	3.311068E+0
2/27/2024  16:37:38.929713	5.958921E-1	3.311715E+0
2/27/2024  16:37:38.929913	6.713040E-1	3.311391E+0
2/27/2024  16:37:38.930113	6.274486E-1	3.311553E+0
2/27/2024  16:37:38.930313	2.482980E+0	3.313010E+0
2/27/2024  16:37:38.930513	6.860304E-1	3.313010E+0
2/27/2024  16:37:38.930713	6.468680E-1	3.312524E+0
2/27/2024  16:37:38.930913	6.164442E-1	3.311877E+0
2/27/2024  16:37:38.931113	5.905517E-1	3.311391E+0
2/27/2024  16:37:38.931313	5.298065E+0	3.298607E+0
2/27/2024  16:37:38.931513	5.298065E+0	3.272066E+0
2/27/2024  16:37:38.931713	5.298065E+0	3.305242E+0
2/27/2024  16:37:38.931913	5.298065E+0	3.311715E+0
2/27/2024  16:37:38.932113	2.749029E+0	3.315114E+0
2/27/2024  16:37:38.932313	5.923318E-1	3.313819E+0
2/27/2024  16:37:38.932513	6.125604E-1	3.313819E+0
2/27/2024  16:37:38.932713	6.227556E-1	3.313981E+0
2/27/2024  16:37:38.932913	6.293905E-1	3.313981E+0
2/27/2024  16:37:38.933113	6.352163E-1	3.314952E+0
2/27/2024  16:37:38.933313	6.384529E-1	3.315761E+0
2/27/2024  16:37:38.933513	6.368346E-1	3.315437E+0
2/27/2024  16:37:38.933713	6.326271E-1	3.314143E+0
2/27/2024  16:37:38.933913	6.352163E-1	3.315275E+0
2/27/2024  16:37:38.934113	6.446024E-1	3.314304E+0
2/27/2024  16:37:38.934313	6.649927E-1	3.313819E+0
2/27/2024  16:37:38.934513	2.612767E+0	3.297798E+0
2/27/2024  16:37:38.934713	5.908754E-1	3.312039E+0
2/27/2024  16:37:38.934913	6.161206E-1	3.311877E+0
2/27/2024  16:37:38.935113	6.378056E-1	3.314628E+0
2/27/2024  16:37:38.935313	6.569013E-1	3.313333E+0
2/27/2024  16:37:38.935513	6.724368E-1	3.311715E+0
2/27/2024  16:37:38.935713	6.790718E-1	3.312362E+0
2/27/2024  16:37:38.935913	6.871632E-1	3.311553E+0
2/27/2024  16:37:38.936113	7.091718E-1	3.312524E+0
2/27/2024  16:37:38.936313	7.684010E-1	3.313333E+0
2/27/2024  16:37:38.936513	1.302920E+0	3.309449E+0
2/27/2024  16:37:38.936713	1.241264E+0	3.309773E+0
2/27/2024  16:37:38.936913	1.939556E+0	3.302005E+0
2/27/2024  16:37:38.937113	5.298065E+0	3.320939E+0
2/27/2024  16:37:38.937313	5.298065E+0	3.323205E+0
2/27/2024  16:37:38.937513	5.298065E+0	3.339065E+0
2/27/2024  16:37:38.937713	5.298065E+0	3.323529E+0
2/27/2024  16:37:38.937913	5.298065E+0	3.330164E+0
2/27/2024  16:37:38.938113	3.542811E+0	3.299901E+0
2/27/2024  16:37:38.938313	7.182342E-1	3.310097E+0
2/27/2024  16:37:38.938513	6.826320E-1	3.308155E+0
2/27/2024  16:37:38.938713	6.669347E-1	3.307831E+0
2/27/2024  16:37:38.938913	6.591669E-1	3.308155E+0
2/27/2024  16:37:38.939113	6.573868E-1	3.307993E+0
2/27/2024  16:37:38.939313	6.580341E-1	3.308478E+0
2/27/2024  16:37:38.939513	6.554449E-1	3.307507E+0
2/27/2024  16:37:38.939713	6.513991E-1	3.305080E+0
2/27/2024  16:37:38.939913	6.428223E-1	3.310906E+0
2/27/2024  16:37:38.940113	6.340835E-1	3.308155E+0
2/27/2024  16:37:38.940313	6.230792E-1	3.307669E+0
2/27/2024  16:37:38.940513	6.101329E-1	3.308155E+0
2/27/2024  16:37:38.940713	5.991286E-1	3.308478E+0
2/27/2024  16:37:38.940913	5.937883E-1	3.307993E+0
2/27/2024  16:37:38.941113	6.117512E-1	3.308478E+0
2/27/2024  16:37:38.941313	6.326271E-1	3.308640E+0
2/27/2024  16:37:38.941513	6.520465E-1	3.306051E+0
2/27/2024  16:37:38.941713	6.826320E-1	3.309611E+0
2/27/2024  16:37:38.941913	5.298065E+0	3.331944E+0
2/27/2024  16:37:38.942113	2.833342E+0	3.311715E+0
2/27/2024  16:37:38.942313	5.298065E+0	3.350393E+0
2/27/2024  16:37:38.942513	1.794233E+0	3.302329E+0
2/27/2024  16:37:38.942713	6.873250E-1	3.309935E+0
2/27/2024  16:37:38.942913	6.632126E-1	3.308964E+0
2/27/2024  16:37:38.943113	6.488099E-1	3.309126E+0
2/27/2024  16:37:38.943313	6.224319E-1	3.309611E+0
2/27/2024  16:37:38.943513	7.094955E-1	3.310582E+0
2/27/2024  16:37:38.943713	6.156351E-1	3.309288E+0
2/27/2024  16:37:38.943913	6.447642E-1	3.309611E+0
2/27/2024  16:37:38.944113	1.127498E+0	3.309935E+0
2/27/2024  16:37:38.944313	6.206518E-1	3.309288E+0
2/27/2024  16:37:38.944513	6.140168E-1	3.308802E+0
2/27/2024  16:37:38.944713	7.481725E-1	3.312362E+0
2/27/2024  16:37:38.944913	6.311706E-1	3.309611E+0
2/27/2024  16:37:38.945113	5.923318E-1	3.309611E+0
2/27/2024  16:37:38.945313	7.226036E-1	3.310582E+0
2/27/2024  16:37:38.945513	6.455733E-1	3.313010E+0
2/27/2024  16:37:38.945713	6.057636E-1	3.310097E+0
2/27/2024  16:37:38.945913	3.444579E+0	3.300387E+0
2/27/2024  16:37:38.946113	6.504282E-1	3.309611E+0
2/27/2024  16:37:38.946313	6.130459E-1	3.310097E+0
2/27/2024  16:37:38.946513	4.537599E+0	3.313172E+0
2/27/2024  16:37:38.946713	6.889433E-1	3.309935E+0
2/27/2024  16:37:38.946913	6.510755E-1	3.307669E+0
2/27/2024  16:37:38.947113	6.363491E-1	3.311391E+0
2/27/2024  16:37:38.947313	6.348927E-1	3.310744E+0
2/27/2024  16:37:38.947513	6.248593E-1	3.310582E+0
2/27/2024  16:37:38.947713	6.279341E-1	3.310097E+0
2/27/2024  16:37:38.947913	6.122367E-1	3.310582E+0
2/27/2024  16:37:38.948113	5.970249E-1	3.310420E+0
2/27/2024  16:37:38.948313	5.913609E-1	3.311553E+0
2/27/2024  16:37:38.948513	5.298065E+0	3.296665E+0
2/27/2024  16:37:38.948713	4.895255E+0	3.279672E+0
2/27/2024  16:37:38.948913	8.896104E-1	3.313010E+0
2/27/2024  16:37:38.949113	7.206616E-1	3.313657E+0
2/27/2024  16:37:38.949313	7.043170E-1	3.312848E+0
2/27/2024  16:37:38.949513	6.806901E-1	3.313333E+0
2/27/2024  16:37:38.949713	6.564158E-1	3.312039E+0
2/27/2024  16:37:38.949913	6.484862E-1	3.311230E+0
2/27/2024  16:37:38.950113	6.379674E-1	3.314466E+0
2/27/2024  16:37:38.950313	6.277722E-1	3.312362E+0
2/27/2024  16:37:38.950513	6.214609E-1	3.312362E+0
2/27/2024  16:37:38.950713	6.148260E-1	3.312848E+0
2/27/2024  16:37:38.950913	6.031743E-1	3.311877E+0
2/27/2024  16:37:38.951113	5.913609E-1	3.311391E+0
2/27/2024  16:37:38.951313	5.298065E+0	3.289059E+0
2/27/2024  16:37:38.951513	3.362206E+0	3.300710E+0
2/27/2024  16:37:38.951713	7.214708E-1	3.312362E+0
2/27/2024  16:37:38.951913	6.941218E-1	3.311715E+0
2/27/2024  16:37:38.952113	6.779390E-1	3.312201E+0
2/27/2024  16:37:38.952313	6.476771E-1	3.311230E+0
2/27/2024  16:37:38.952513	5.199506E+0	3.312686E+0
2/27/2024  16:37:38.952713	6.730841E-1	3.310582E+0
2/27/2024  16:37:38.952913	6.433077E-1	3.313172E+0
2/27/2024  16:37:38.953113	6.091620E-1	3.310259E+0
2/27/2024  16:37:38.953313	5.298065E+0	3.322558E+0
2/27/2024  16:37:38.953513	6.232410E-1	3.309288E+0
2/27/2024  16:37:38.953713	6.895906E-1	3.310906E+0
2/27/2024  16:37:38.953913	5.979958E-1	3.308964E+0
2/27/2024  16:37:38.954113	6.424986E-1	3.311715E+0
2/27/2024  16:37:38.954313	5.920082E-1	3.307993E+0
2/27/2024  16:37:38.954513	6.619180E-1	3.309611E+0
2/27/2024  16:37:38.954713	6.318179E-1	3.308640E+0
2/27/2024  16:37:38.954913	5.918464E-1	3.307831E+0
2/27/2024  16:37:38.955113	7.523800E-1	3.311877E+0
2/27/2024  16:37:38.955313	6.282577E-1	3.307669E+0
2/27/2024  16:37:38.955513	6.993003E-1	3.308802E+0
2/27/2024  16:37:38.955713	5.962157E-1	3.307507E+0
2/27/2024  16:37:38.955913	6.392620E-1	3.308317E+0
2/27/2024  16:37:38.956113	6.578723E-1	3.305080E+0
2/27/2024  16:37:38.956313	5.298065E+0	3.279672E+0
2/27/2024  16:37:38.956513	6.363491E-1	3.308155E+0
2/27/2024  16:37:38.956713	7.274584E-1	3.309773E+0
2/27/2024  16:37:38.956913	6.017179E-1	3.309126E+0
2/27/2024  16:37:38.957113	7.099810E-1	3.309449E+0
2/27/2024  16:37:38.957313	6.564158E-1	3.307022E+0
2/27/2024  16:37:38.957513	6.222701E-1	3.307993E+0
2/27/2024  16:37:38.957713	6.761589E-1	3.309288E+0
2/27/2024  16:37:38.957913	5.992905E-1	3.307669E+0
2/27/2024  16:37:38.958113	6.745406E-1	3.309126E+0
2/27/2024  16:37:38.958313	6.221082E-1	3.307993E+0
2/27/2024  16:37:38.958513	5.975103E-1	3.307993E+0
2/27/2024  16:37:38.958713	7.996339E-1	3.312039E+0
2/27/2024  16:37:38.958913	6.706567E-1	3.310420E+0
2/27/2024  16:37:38.959113	6.562540E-1	3.308964E+0
2/27/2024  16:37:38.959313	6.467061E-1	3.309611E+0
2/27/2024  16:37:38.959513	6.439550E-1	3.310420E+0
2/27/2024  16:37:38.959713	6.447642E-1	3.310097E+0
2/27/2024  16:37:38.959913	6.450878E-1	3.309449E+0
2/27/2024  16:37:38.960113	6.360255E-1	3.311391E+0
2/27/2024  16:37:38.960313	6.174152E-1	3.309449E+0
2/27/2024  16:37:38.960513	2.749029E+0	3.312362E+0
2/27/2024  16:37:38.960713	7.247074E-1	3.310582E+0
2/27/2024  16:37:38.960913	6.638599E-1	3.311715E+0
2/27/2024  16:37:38.961113	6.483244E-1	3.308478E+0
2/27/2024  16:37:38.961313	6.481626E-1	3.306698E+0
2/27/2024  16:37:38.961513	6.648309E-1	3.309935E+0
2/27/2024  16:37:38.961713	6.539884E-1	3.308802E+0
2/27/2024  16:37:38.961913	6.523701E-1	3.306213E+0
2/27/2024  16:37:38.962113	6.457352E-1	3.310744E+0
2/27/2024  16:37:38.962313	6.357018E-1	3.310097E+0
2/27/2024  16:37:38.962513	6.310088E-1	3.309288E+0
2/27/2024  16:37:38.962713	6.331126E-1	3.310097E+0
2/27/2024  16:37:38.962913	6.412040E-1	3.310259E+0
2/27/2024  16:37:38.963113	6.722750E-1	3.310744E+0
2/27/2024  16:37:38.963313	3.378713E+0	3.299578E+0
2/27/2024  16:37:38.963513	5.910372E-1	3.309773E+0
2/27/2024  16:37:38.963713	6.099711E-1	3.310097E+0
2/27/2024  16:37:38.963913	6.230792E-1	3.310259E+0
2/27/2024  16:37:38.964113	6.266394E-1	3.309935E+0
2/27/2024  16:37:38.964313	6.211373E-1	3.310906E+0
2/27/2024  16:37:38.964513	6.125604E-1	3.310582E+0
2/27/2024  16:37:38.964713	6.020415E-1	3.310420E+0
2/27/2024  16:37:38.964913	5.923318E-1	3.310420E+0
2/27/2024  16:37:38.965113	5.965394E-1	3.312039E+0
2/27/2024  16:37:38.965313	6.153115E-1	3.312686E+0
2/27/2024  16:37:38.965513	6.399093E-1	3.314952E+0
2/27/2024  16:37:38.965713	6.117512E-1	3.312524E+0
2/27/2024  16:37:38.965913	6.094856E-1	3.312524E+0
2/27/2024  16:37:38.966113	6.115894E-1	3.312524E+0
2/27/2024  16:37:38.966313	6.222701E-1	3.312848E+0
2/27/2024  16:37:38.966513	6.389384E-1	3.315114E+0
2/27/2024  16:37:38.966713	6.810137E-1	3.312848E+0
2/27/2024  16:37:38.966913	3.548313E+0	3.313333E+0
2/27/2024  16:37:38.967113	5.933028E-1	3.312201E+0
2/27/2024  16:37:38.967313	5.913609E-1	3.312362E+0
2/27/2024  16:37:38.967513	5.942738E-1	3.311715E+0
2/27/2024  16:37:38.967713	5.991286E-1	3.312201E+0
2/27/2024  16:37:38.967913	6.130459E-1	3.311877E+0
2/27/2024  16:37:38.968113	6.211373E-1	3.311230E+0
2/27/2024  16:37:38.968313	6.148260E-1	3.311068E+0
2/27/2024  16:37:38.968513	6.052781E-1	3.310097E+0
2/27/2024  16:37:38.968713	2.278427E+0	3.310097E+0
2/27/2024  16:37:38.968913	6.759970E-1	3.310744E+0
2/27/2024  16:37:38.969113	6.358636E-1	3.310259E+0
2/27/2024  16:37:38.969313	6.002614E-1	3.309449E+0
2/27/2024  16:37:38.969513	5.298065E+0	3.323367E+0
2/27/2024  16:37:38.969713	6.717895E-1	3.309611E+0
2/27/2024  16:37:38.969913	6.424986E-1	3.311391E+0
2/27/2024  16:37:38.970113	6.232410E-1	3.308964E+0
2/27/2024  16:37:38.970313	6.080292E-1	3.308155E+0
2/27/2024  16:37:38.970513	5.996141E-1	3.307831E+0
2/27/2024  16:37:38.970713	6.036598E-1	3.307507E+0
2/27/2024  16:37:38.970913	6.331126E-1	3.309288E+0
2/27/2024  16:37:38.971113	6.772917E-1	3.308964E+0
2/27/2024  16:37:38.971313	1.023928E+0	3.311230E+0
2/27/2024  16:37:38.971513	5.298065E+0	3.300710E+0
2/27/2024  16:37:38.971713	5.298065E+0	3.343920E+0
2/27/2024  16:37:38.971913	6.518846E-1	3.307831E+0
2/27/2024  16:37:38.972113	2.040699E+0	3.307346E+0
2/27/2024  16:37:38.972313	6.758352E-1	3.307022E+0
2/27/2024  16:37:38.972513	6.305233E-1	3.307184E+0
2/27/2024  16:37:38.972713	2.592053E+0	3.309935E+0
2/27/2024  16:37:38.972913	6.873250E-1	3.307993E+0
2/27/2024  16:37:38.973113	6.234029E-1	3.307184E+0
2/27/2024  16:37:38.973313	5.910372E-1	3.306375E+0
2/27/2024  16:37:38.973513	1.365710E+0	3.306375E+0
2/27/2024  16:37:38.973713	6.664492E-1	3.307346E+0
2/27/2024  16:37:38.973913	6.350545E-1	3.307507E+0
2/27/2024  16:37:38.974113	6.015561E-1	3.306698E+0
2/27/2024  16:37:38.974313	5.298065E+0	3.275141E+0
2/27/2024  16:37:38.974513	6.959019E-1	3.307022E+0
2/27/2024  16:37:38.974713	6.596524E-1	3.307184E+0
2/27/2024  16:37:38.974913	6.420131E-1	3.309288E+0
2/27/2024  16:37:38.975113	6.298760E-1	3.307022E+0
2/27/2024  16:37:38.975313	6.221082E-1	3.306860E+0
2/27/2024  16:37:38.975513	6.180625E-1	3.307831E+0
2/27/2024  16:37:38.975713	6.216228E-1	3.308478E+0
2/27/2024  16:37:38.975913	6.323034E-1	3.308640E+0
2/27/2024  16:37:38.976113	6.622416E-1	3.308802E+0
2/27/2024  16:37:38.976313	5.298065E+0	3.307993E+0
2/27/2024  16:37:38.976513	6.070582E-1	3.307669E+0
2/27/2024  16:37:38.976713	6.138550E-1	3.308317E+0
2/27/2024  16:37:38.976913	6.195190E-1	3.308155E+0
2/27/2024  16:37:38.977113	1.474297E+0	3.307669E+0
2/27/2024  16:37:38.977313	6.628890E-1	3.309126E+0
2/27/2024  16:37:38.977513	6.444405E-1	3.311391E+0
2/27/2024  16:37:38.977713	5.926555E-1	3.307831E+0
2/27/2024  16:37:38.977913	6.993003E-1	3.309288E+0
2/27/2024  16:37:38.978113	6.446024E-1	3.311391E+0
2/27/2024  16:37:38.978313	6.107803E-1	3.307831E+0
2/27/2024  16:37:38.978513	4.402630E+0	3.311068E+0
2/27/2024  16:37:38.978713	6.874868E-1	3.309611E+0
2/27/2024  16:37:38.978913	6.483244E-1	3.308478E+0
2/27/2024  16:37:38.979113	6.234029E-1	3.307993E+0
2/27/2024  16:37:38.979313	5.952448E-1	3.307831E+0
2/27/2024  16:37:38.979513	5.298065E+0	3.304433E+0
2/27/2024  16:37:38.979713	1.392735E+0	3.305080E+0
2/27/2024  16:37:38.979913	6.871632E-1	3.309126E+0
2/27/2024  16:37:38.980113	6.722750E-1	3.309126E+0
2/27/2024  16:37:38.980313	6.698476E-1	3.308802E+0
2/27/2024  16:37:38.980513	6.753497E-1	3.309288E+0
2/27/2024  16:37:38.980713	6.954164E-1	3.309288E+0
2/27/2024  16:37:38.980913	2.490262E+0	3.295856E+0
2/27/2024  16:37:38.981113	2.688342E+0	3.311068E+0
2/27/2024  16:37:38.981313	5.952448E-1	3.308317E+0
2/27/2024  16:37:38.981513	6.125604E-1	3.309449E+0
2/27/2024  16:37:38.981713	6.154733E-1	3.310097E+0
2/27/2024  16:37:38.981913	6.085147E-1	3.310582E+0
2/27/2024  16:37:38.982113	5.960539E-1	3.311230E+0
2/27/2024  16:37:38.982313	5.973485E-1	3.310744E+0
2/27/2024  16:37:38.982513	5.298065E+0	3.295046E+0
2/27/2024  16:37:38.982713	5.298065E+0	3.304756E+0
2/27/2024  16:37:38.982913	5.298065E+0	3.308802E+0
2/27/2024  16:37:38.983113	5.298065E+0	3.297474E+0
2/27/2024  16:37:38.983313	5.913609E-1	3.311068E+0
2/27/2024  16:37:38.983513	6.015561E-1	3.311391E+0
2/27/2024  16:37:38.983713	6.183862E-1	3.311230E+0
2/27/2024  16:37:38.983913	6.308470E-1	3.310906E+0
2/27/2024  16:37:38.984113	6.483244E-1	3.307831E+0
2/27/2024  16:37:38.984313	6.656400E-1	3.311715E+0
2/27/2024  16:37:38.984513	6.853831E-1	3.311391E+0
2/27/2024  16:37:38.984713	6.827938E-1	3.309935E+0
2/27/2024  16:37:38.984913	6.648309E-1	3.311391E+0
2/27/2024  16:37:38.985113	6.455733E-1	3.312362E+0
2/27/2024  16:37:38.985313	6.222701E-1	3.309935E+0
2/27/2024  16:37:38.985513	5.903899E-1	3.309126E+0
2/27/2024  16:37:38.985713	1.110992E+0	3.308640E+0
2/27/2024  16:37:38.985913	7.078772E-1	3.309935E+0
2/27/2024  16:37:38.986113	6.742169E-1	3.310420E+0
2/27/2024  16:37:38.986313	6.455733E-1	3.309449E+0
2/27/2024  16:37:38.986513	6.308470E-1	3.308640E+0
2/27/2024  16:37:38.986713	6.031743E-1	3.307346E+0
2/27/2024  16:37:38.986913	5.289164E+0	3.311391E+0
2/27/2024  16:37:38.987113	7.015659E-1	3.309126E+0
2/27/2024  16:37:38.987313	6.526938E-1	3.304271E+0
2/27/2024  16:37:38.987513	6.292287E-1	3.307022E+0
2/27/2024  16:37:38.987713	6.056018E-1	3.306536E+0
2/27/2024  16:37:38.987913	5.908754E-1	3.305889E+0
2/27/2024  16:37:38.988113	5.298065E+0	3.303462E+0
