waveform	[0]	[1]
2/27/2024  16:36:49.453032	6.496190E-1	3.196167E+0
2/27/2024  16:36:49.453232	5.298065E+0	3.156519E+0
2/27/2024  16:36:49.453432	6.301996E-1	3.192283E+0
2/27/2024  16:36:49.453632	7.109519E-1	3.192931E+0
2/27/2024  16:36:49.453832	6.130459E-1	3.192769E+0
2/27/2024  16:36:49.454032	6.696857E-1	3.193740E+0
2/27/2024  16:36:49.454232	5.957302E-1	3.192607E+0
2/27/2024  16:36:49.454432	6.523701E-1	3.191960E+0
2/27/2024  16:36:49.454632	2.181653E+0	3.193254E+0
2/27/2024  16:36:49.454832	6.376437E-1	3.192769E+0
2/27/2024  16:36:49.455032	5.298065E+0	3.215587E+0
2/27/2024  16:36:49.455232	6.318179E-1	3.192931E+0
2/27/2024  16:36:49.455432	5.298065E+0	3.171731E+0
2/27/2024  16:36:49.455632	6.416895E-1	3.195035E+0
2/27/2024  16:36:49.455832	6.391002E-1	3.192283E+0
2/27/2024  16:36:49.456032	6.467061E-1	3.196006E+0
2/27/2024  16:36:49.456232	5.939501E-1	3.191960E+0
2/27/2024  16:36:49.456432	6.892670E-1	3.193578E+0
2/27/2024  16:36:49.456632	6.166061E-1	3.193416E+0
2/27/2024  16:36:49.456832	6.795573E-1	3.194387E+0
2/27/2024  16:36:49.457032	6.059254E-1	3.192769E+0
2/27/2024  16:36:49.457232	6.646691E-1	3.193416E+0
2/27/2024  16:36:49.457432	5.916845E-1	3.193740E+0
2/27/2024  16:36:49.457632	6.494572E-1	3.195035E+0
2/27/2024  16:36:49.457832	5.298065E+0	3.194387E+0
2/27/2024  16:36:49.458032	6.347308E-1	3.195682E+0
2/27/2024  16:36:49.458232	5.298065E+0	3.215749E+0
2/27/2024  16:36:49.458432	6.444405E-1	3.198757E+0
2/27/2024  16:36:49.458632	6.023652E-1	3.195844E+0
2/27/2024  16:36:49.458832	6.575486E-1	3.193416E+0
2/27/2024  16:36:49.459032	6.109421E-1	3.196329E+0
2/27/2024  16:36:49.459232	5.298065E+0	3.208143E+0
2/27/2024  16:36:49.459432	6.607852E-1	3.194549E+0
2/27/2024  16:36:49.459632	6.062491E-1	3.195196E+0
2/27/2024  16:36:49.459832	6.976820E-1	3.196006E+0
2/27/2024  16:36:49.460032	6.284195E-1	3.196006E+0
2/27/2024  16:36:49.460232	5.298065E+0	3.150369E+0
2/27/2024  16:36:49.460432	6.400712E-1	3.196167E+0
2/27/2024  16:36:49.460632	4.395994E+0	3.196815E+0
2/27/2024  16:36:49.460832	6.428223E-1	3.196491E+0
2/27/2024  16:36:49.461032	5.298065E+0	3.181764E+0
2/27/2024  16:36:49.461232	6.394239E-1	3.194387E+0
2/27/2024  16:36:49.461432	5.298065E+0	3.157975E+0
2/27/2024  16:36:49.461632	6.323034E-1	3.193254E+0
2/27/2024  16:36:49.461832	7.717994E-1	3.196167E+0
2/27/2024  16:36:49.462032	6.090002E-1	3.193740E+0
2/27/2024  16:36:49.462232	6.455733E-1	3.195520E+0
2/27/2024  16:36:49.462432	5.298065E+0	3.181441E+0
2/27/2024  16:36:49.462632	6.433077E-1	3.195358E+0
2/27/2024  16:36:49.462832	5.298065E+0	3.194064E+0
2/27/2024  16:36:49.463032	6.316561E-1	3.191636E+0
2/27/2024  16:36:49.463232	5.298065E+0	3.144058E+0
2/27/2024  16:36:49.463432	6.569013E-1	3.191312E+0
2/27/2024  16:36:49.463632	6.245357E-1	3.191312E+0
2/27/2024  16:36:49.463832	5.298065E+0	3.178690E+0
2/27/2024  16:36:49.464032	6.266394E-1	3.190989E+0
2/27/2024  16:36:49.464232	6.933127E-1	3.192769E+0
2/27/2024  16:36:49.464432	6.065727E-1	3.190503E+0
2/27/2024  16:36:49.464632	6.586814E-1	3.191312E+0
2/27/2024  16:36:49.464832	6.727605E-1	3.191312E+0
2/27/2024  16:36:49.465032	6.345690E-1	3.190989E+0
2/27/2024  16:36:49.465232	7.256783E-1	3.192607E+0
2/27/2024  16:36:49.465432	6.161206E-1	3.190827E+0
2/27/2024  16:36:49.465632	6.795573E-1	3.191151E+0
2/27/2024  16:36:49.465832	6.127222E-1	3.190665E+0
2/27/2024  16:36:49.466032	6.842503E-1	3.191798E+0
2/27/2024  16:36:49.466232	6.156351E-1	3.191312E+0
2/27/2024  16:36:49.466432	7.216326E-1	3.192931E+0
2/27/2024  16:36:49.466632	6.297142E-1	3.191798E+0
2/27/2024  16:36:49.466832	5.298065E+0	3.191474E+0
2/27/2024  16:36:49.467032	6.441169E-1	3.192607E+0
2/27/2024  16:36:49.467232	8.719711E-1	3.190989E+0
2/27/2024  16:36:49.467432	6.465443E-1	3.193902E+0
2/27/2024  16:36:49.467632	2.449157E+0	3.193254E+0
2/27/2024  16:36:49.467832	6.407185E-1	3.192607E+0
2/27/2024  16:36:49.468032	5.298065E+0	3.179984E+0
2/27/2024  16:36:49.468232	6.467061E-1	3.195520E+0
2/27/2024  16:36:49.468432	5.926555E-1	3.192607E+0
2/27/2024  16:36:49.468632	6.700094E-1	3.192607E+0
2/27/2024  16:36:49.468832	6.098093E-1	3.192445E+0
2/27/2024  16:36:49.469032	5.298065E+0	3.172864E+0
2/27/2024  16:36:49.469232	6.337599E-1	3.192931E+0
2/27/2024  16:36:49.469432	2.894029E+0	3.179984E+0
2/27/2024  16:36:49.469632	6.342454E-1	3.193578E+0
2/27/2024  16:36:49.469832	5.298065E+0	3.159917E+0
2/27/2024  16:36:49.470032	6.369964E-1	3.193578E+0
2/27/2024  16:36:49.470232	5.298065E+0	3.161536E+0
2/27/2024  16:36:49.470432	6.326271E-1	3.193578E+0
2/27/2024  16:36:49.470632	2.359180E+0	3.180632E+0
2/27/2024  16:36:49.470832	6.253448E-1	3.194225E+0
2/27/2024  16:36:49.471032	7.114374E-1	3.194711E+0
2/27/2024  16:36:49.471232	6.182244E-1	3.193902E+0
2/27/2024  16:36:49.471432	6.916944E-1	3.195520E+0
2/27/2024  16:36:49.471632	6.167679E-1	3.193416E+0
2/27/2024  16:36:49.471832	6.997858E-1	3.194711E+0
2/27/2024  16:36:49.472032	6.206518E-1	3.193578E+0
2/27/2024  16:36:49.472232	7.187197E-1	3.195196E+0
2/27/2024  16:36:49.472432	6.256685E-1	3.193416E+0
2/27/2024  16:36:49.472632	5.298065E+0	3.174158E+0
2/27/2024  16:36:49.472832	6.379674E-1	3.194711E+0
2/27/2024  16:36:49.473032	2.297037E+0	3.194387E+0
2/27/2024  16:36:49.473232	6.478389E-1	3.197300E+0
2/27/2024  16:36:49.473432	6.314943E-1	3.193093E+0
2/27/2024  16:36:49.473632	6.436314E-1	3.196491E+0
2/27/2024  16:36:49.473832	5.298065E+0	3.159270E+0
2/27/2024  16:36:49.474032	6.327889E-1	3.195035E+0
2/27/2024  16:36:49.474232	7.643553E-1	3.197624E+0
2/27/2024  16:36:49.474432	6.177389E-1	3.195682E+0
2/27/2024  16:36:49.474632	6.803664E-1	3.196491E+0
2/27/2024  16:36:49.474832	6.093238E-1	3.196491E+0
2/27/2024  16:36:49.475032	6.764825E-1	3.197462E+0
2/27/2024  16:36:49.475232	6.112657E-1	3.196653E+0
2/27/2024  16:36:49.475432	6.892670E-1	3.197300E+0
2/27/2024  16:36:49.475632	6.229174E-1	3.196815E+0
2/27/2024  16:36:49.475832	5.298065E+0	3.160241E+0
2/27/2024  16:36:49.476032	6.460588E-1	3.199242E+0
2/27/2024  16:36:49.476232	5.981577E-1	3.197138E+0
2/27/2024  16:36:49.476432	7.096573E-1	3.197786E+0
2/27/2024  16:36:49.476632	6.366728E-1	3.196977E+0
2/27/2024  16:36:49.476832	5.902281E-1	3.196815E+0
2/27/2024  16:36:49.477032	6.706567E-1	3.196167E+0
2/27/2024  16:36:49.477232	6.187098E-1	3.196167E+0
2/27/2024  16:36:49.477432	4.632920E+0	3.179337E+0
2/27/2024  16:36:49.477632	6.403948E-1	3.196653E+0
2/27/2024  16:36:49.477832	5.979958E-1	3.195196E+0
2/27/2024  16:36:49.478032	6.556067E-1	3.193902E+0
2/27/2024  16:36:49.478232	5.992905E-1	3.194549E+0
2/27/2024  16:36:49.478432	6.798809E-1	3.195358E+0
2/27/2024  16:36:49.478632	6.206518E-1	3.194873E+0
2/27/2024  16:36:49.478832	5.298065E+0	3.223841E+0
2/27/2024  16:36:49.479032	6.450878E-1	3.196653E+0
2/27/2024  16:36:49.479232	5.949211E-1	3.193254E+0
2/27/2024  16:36:49.479432	6.918562E-1	3.194549E+0
2/27/2024  16:36:49.479632	6.298760E-1	3.192445E+0
2/27/2024  16:36:49.479832	5.298065E+0	3.162183E+0
2/27/2024  16:36:49.480032	6.337599E-1	3.192607E+0
2/27/2024  16:36:49.480232	8.790916E-1	3.198433E+0
2/27/2024  16:36:49.480432	6.167679E-1	3.191798E+0
2/27/2024  16:36:49.480632	6.667728E-1	3.191960E+0
2/27/2024  16:36:49.480832	5.905517E-1	3.192445E+0
2/27/2024  16:36:49.481032	6.400712E-1	3.192445E+0
2/27/2024  16:36:49.481232	1.885666E+0	3.186296E+0
2/27/2024  16:36:49.481432	6.174152E-1	3.191960E+0
2/27/2024  16:36:49.481632	6.750261E-1	3.193416E+0
2/27/2024  16:36:49.481832	6.002614E-1	3.191960E+0
2/27/2024  16:36:49.482032	6.612707E-1	3.191474E+0
2/27/2024  16:36:49.482232	5.926555E-1	3.191960E+0
2/27/2024  16:36:49.482432	6.619180E-1	3.191474E+0
2/27/2024  16:36:49.482632	6.020415E-1	3.191312E+0
2/27/2024  16:36:49.482832	6.839266E-1	3.193578E+0
2/27/2024  16:36:49.483032	6.246975E-1	3.192283E+0
2/27/2024  16:36:49.483232	5.298065E+0	3.167361E+0
2/27/2024  16:36:49.483432	6.462206E-1	3.195358E+0
2/27/2024  16:36:49.483632	5.928173E-1	3.192122E+0
2/27/2024  16:36:49.483832	6.740551E-1	3.193740E+0
2/27/2024  16:36:49.484032	6.164442E-1	3.192122E+0
2/27/2024  16:36:49.484232	7.570730E-1	3.195844E+0
2/27/2024  16:36:49.484432	6.292287E-1	3.192931E+0
2/27/2024  16:36:49.484632	5.298065E+0	3.233389E+0
2/27/2024  16:36:49.484832	6.368346E-1	3.193740E+0
2/27/2024  16:36:49.485032	5.298065E+0	3.195035E+0
2/27/2024  16:36:49.485232	6.502664E-1	3.193093E+0
2/27/2024  16:36:49.485432	5.926555E-1	3.194064E+0
2/27/2024  16:36:49.485632	6.687148E-1	3.193740E+0
2/27/2024  16:36:49.485832	6.102948E-1	3.194387E+0
2/27/2024  16:36:49.486032	6.871632E-1	3.195682E+0
2/27/2024  16:36:49.486232	6.161206E-1	3.194225E+0
2/27/2024  16:36:49.486432	6.923417E-1	3.195196E+0
2/27/2024  16:36:49.486632	6.175770E-1	3.194225E+0
2/27/2024  16:36:49.486832	7.145122E-1	3.196006E+0
2/27/2024  16:36:49.487032	6.284195E-1	3.194549E+0
2/27/2024  16:36:49.487232	5.298065E+0	3.181441E+0
2/27/2024  16:36:49.487432	6.468680E-1	3.197624E+0
2/27/2024  16:36:49.487632	5.907136E-1	3.193902E+0
2/27/2024  16:36:49.487832	6.594906E-1	3.193416E+0
2/27/2024  16:36:49.488032	6.109421E-1	3.194711E+0
2/27/2024  16:36:49.488232	2.052351E+0	3.184030E+0
2/27/2024  16:36:49.488432	6.496190E-1	3.194711E+0
2/27/2024  16:36:49.488632	6.072200E-1	3.195035E+0
2/27/2024  16:36:49.488832	3.452509E+0	3.189856E+0
2/27/2024  16:36:49.489032	6.454115E-1	3.197786E+0
2/27/2024  16:36:49.489232	5.921700E-1	3.194549E+0
2/27/2024  16:36:49.489432	6.722750E-1	3.195844E+0
2/27/2024  16:36:49.489632	6.154733E-1	3.195358E+0
2/27/2024  16:36:49.489832	7.175869E-1	3.196491E+0
2/27/2024  16:36:49.490032	6.246975E-1	3.194873E+0
2/27/2024  16:36:49.490232	9.671262E-1	3.197948E+0
2/27/2024  16:36:49.490432	6.374819E-1	3.196329E+0
2/27/2024  16:36:49.490632	5.905517E-1	3.194873E+0
2/27/2024  16:36:49.490832	6.771298E-1	3.196653E+0
2/27/2024  16:36:49.491032	6.378056E-1	3.197786E+0
2/27/2024  16:36:49.491232	5.910372E-1	3.197462E+0
2/27/2024  16:36:49.491432	6.708185E-1	3.197948E+0
2/27/2024  16:36:49.491632	6.106184E-1	3.197948E+0
2/27/2024  16:36:49.491832	6.716277E-1	3.199080E+0
2/27/2024  16:36:49.492032	3.340036E+0	3.199566E+0
2/27/2024  16:36:49.492232	5.907136E-1	3.198433E+0
2/27/2024  16:36:49.492432	2.282311E+0	3.198271E+0
2/27/2024  16:36:49.492632	6.805282E-1	3.198919E+0
2/27/2024  16:36:49.492832	6.711422E-1	3.198433E+0
2/27/2024  16:36:49.493032	6.658019E-1	3.197300E+0
2/27/2024  16:36:49.493232	6.886196E-1	3.199242E+0
2/27/2024  16:36:49.493432	5.947593E-1	3.198109E+0
2/27/2024  16:36:49.493632	6.376437E-1	3.197948E+0
2/27/2024  16:36:49.493832	6.884578E-1	3.198757E+0
2/27/2024  16:36:49.494032	5.924937E-1	3.197138E+0
2/27/2024  16:36:49.494232	6.382911E-1	3.197624E+0
2/27/2024  16:36:49.494432	7.135412E-1	3.197624E+0
2/27/2024  16:36:49.494632	6.017179E-1	3.195844E+0
2/27/2024  16:36:49.494832	6.513991E-1	3.196491E+0
2/27/2024  16:36:49.495032	5.962157E-1	3.195196E+0
2/27/2024  16:36:49.495232	6.405567E-1	3.196977E+0
2/27/2024  16:36:49.495432	6.505900E-1	3.198433E+0
2/27/2024  16:36:49.495632	5.298065E+0	3.219309E+0
2/27/2024  16:36:49.495832	6.284195E-1	3.195520E+0
2/27/2024  16:36:49.496032	6.865159E-1	3.195844E+0
2/27/2024  16:36:49.496232	6.057636E-1	3.195035E+0
2/27/2024  16:36:49.496432	6.389384E-1	3.194711E+0
2/27/2024  16:36:49.496632	6.662873E-1	3.195520E+0
2/27/2024  16:36:49.496832	5.903899E-1	3.193578E+0
2/27/2024  16:36:49.497032	6.446024E-1	3.195844E+0
2/27/2024  16:36:49.497232	5.298065E+0	3.183221E+0
2/27/2024  16:36:49.497432	6.374819E-1	3.193902E+0
2/27/2024  16:36:49.497632	5.298065E+0	3.187590E+0
2/27/2024  16:36:49.497832	6.371583E-1	3.193578E+0
2/27/2024  16:36:49.498032	5.298065E+0	3.231123E+0
2/27/2024  16:36:49.498232	6.365110E-1	3.193740E+0
2/27/2024  16:36:49.498432	5.298065E+0	3.168494E+0
2/27/2024  16:36:49.498632	6.339217E-1	3.192931E+0
2/27/2024  16:36:49.498832	5.298065E+0	3.183706E+0
2/27/2024  16:36:49.499032	6.468680E-1	3.193416E+0
2/27/2024  16:36:49.499232	5.952448E-1	3.192445E+0
2/27/2024  16:36:49.499432	6.722750E-1	3.194387E+0
2/27/2024  16:36:49.499632	6.402330E-1	3.195358E+0
2/27/2024  16:36:49.499832	5.952448E-1	3.193254E+0
2/27/2024  16:36:49.500032	7.075536E-1	3.194711E+0
2/27/2024  16:36:49.500232	6.369964E-1	3.195035E+0
2/27/2024  16:36:49.500432	5.907136E-1	3.192283E+0
2/27/2024  16:36:49.500632	6.667728E-1	3.193902E+0
2/27/2024  16:36:49.500832	6.135313E-1	3.193902E+0
2/27/2024  16:36:49.501032	7.232509E-1	3.195520E+0
2/27/2024  16:36:49.501232	6.289050E-1	3.194064E+0
2/27/2024  16:36:49.501432	5.298065E+0	3.235816E+0
2/27/2024  16:36:49.501632	6.347308E-1	3.195196E+0
2/27/2024  16:36:49.501832	5.298065E+0	3.162830E+0
2/27/2024  16:36:49.502032	6.373201E-1	3.195682E+0
2/27/2024  16:36:49.502232	5.298065E+0	3.162506E+0
2/27/2024  16:36:49.502432	6.347308E-1	3.195682E+0
2/27/2024  16:36:49.502632	5.298065E+0	3.181764E+0
2/27/2024  16:36:49.502832	6.272867E-1	3.195682E+0
2/27/2024  16:36:49.503032	6.847358E-1	3.195844E+0
2/27/2024  16:36:49.503232	5.911990E-1	3.195682E+0
2/27/2024  16:36:49.503432	6.573868E-1	3.193578E+0
2/27/2024  16:36:49.503632	1.539029E+0	3.196006E+0
2/27/2024  16:36:49.503832	6.324652E-1	3.195844E+0
2/27/2024  16:36:49.504032	6.963874E-1	3.196815E+0
2/27/2024  16:36:49.504232	6.007469E-1	3.196167E+0
2/27/2024  16:36:49.504432	6.462206E-1	3.198271E+0
2/27/2024  16:36:49.504632	7.146740E-1	3.197138E+0
2/27/2024  16:36:49.504832	5.939501E-1	3.195520E+0
2/27/2024  16:36:49.505032	6.373201E-1	3.196167E+0
2/27/2024  16:36:49.505232	6.920180E-1	3.197462E+0
2/27/2024  16:36:49.505432	5.950829E-1	3.196653E+0
2/27/2024  16:36:49.505632	6.450878E-1	3.198595E+0
2/27/2024  16:36:49.505832	5.298065E+0	3.153120E+0
2/27/2024  16:36:49.506032	6.217846E-1	3.196329E+0
2/27/2024  16:36:49.506232	6.844121E-1	3.196653E+0
2/27/2024  16:36:49.506432	6.072200E-1	3.196167E+0
2/27/2024  16:36:49.506632	6.708185E-1	3.197300E+0
2/27/2024  16:36:49.506832	6.052781E-1	3.196653E+0
2/27/2024  16:36:49.507032	6.774535E-1	3.198433E+0
2/27/2024  16:36:49.507232	6.167679E-1	3.196329E+0
2/27/2024  16:36:49.507432	3.506237E+0	3.194873E+0
2/27/2024  16:36:49.507632	6.434696E-1	3.200213E+0
2/27/2024  16:36:49.507832	5.929792E-1	3.198109E+0
2/27/2024  16:36:49.508032	6.852213E-1	3.200051E+0
2/27/2024  16:36:49.508232	6.450878E-1	3.200051E+0
2/27/2024  16:36:49.508432	6.195190E-1	3.199080E+0
2/27/2024  16:36:49.508632	5.920082E-1	3.198433E+0
2/27/2024  16:36:49.508832	7.190434E-1	3.199728E+0
2/27/2024  16:36:49.509032	6.412040E-1	3.200699E+0
2/27/2024  16:36:49.509232	5.916845E-1	3.198757E+0
2/27/2024  16:36:49.509432	6.808519E-1	3.199242E+0
2/27/2024  16:36:49.509632	6.245357E-1	3.199080E+0
2/27/2024  16:36:49.509832	5.298065E+0	3.176909E+0
2/27/2024  16:36:49.510032	6.268013E-1	3.198433E+0
2/27/2024  16:36:49.510232	6.866777E-1	3.199080E+0
2/27/2024  16:36:49.510432	5.936265E-1	3.198271E+0
2/27/2024  16:36:49.510632	6.395857E-1	3.198109E+0
2/27/2024  16:36:49.510832	7.091718E-1	3.198433E+0
2/27/2024  16:36:49.511032	6.004233E-1	3.197948E+0
2/27/2024  16:36:49.511232	6.481626E-1	3.200537E+0
2/27/2024  16:36:49.511432	5.298065E+0	3.159270E+0
2/27/2024  16:36:49.511632	6.268013E-1	3.196653E+0
2/27/2024  16:36:49.511832	6.962256E-1	3.197462E+0
2/27/2024  16:36:49.512032	6.145023E-1	3.196329E+0
2/27/2024  16:36:49.512232	6.923417E-1	3.197300E+0
2/27/2024  16:36:49.512432	6.235647E-1	3.196167E+0
2/27/2024  16:36:49.512632	5.298065E+0	3.164772E+0
2/27/2024  16:36:49.512832	6.484862E-1	3.196167E+0
2/27/2024  16:36:49.513032	5.941120E-1	3.193902E+0
2/27/2024  16:36:49.513232	6.714659E-1	3.195358E+0
2/27/2024  16:36:49.513432	6.123985E-1	3.194873E+0
2/27/2024  16:36:49.513632	6.900761E-1	3.194873E+0
2/27/2024  16:36:49.513832	6.136932E-1	3.194387E+0
2/27/2024  16:36:49.514032	6.970347E-1	3.195358E+0
2/27/2024  16:36:49.514232	6.219464E-1	3.194064E+0
2/27/2024  16:36:49.514432	2.913934E+0	3.182897E+0
2/27/2024  16:36:49.514632	6.365110E-1	3.194387E+0
2/27/2024  16:36:49.514832	7.514090E-1	3.194225E+0
2/27/2024  16:36:49.515032	6.575486E-1	3.192283E+0
2/27/2024  16:36:49.515232	6.007469E-1	3.194387E+0
2/27/2024  16:36:49.515432	6.776153E-1	3.195520E+0
2/27/2024  16:36:49.515632	6.141787E-1	3.194711E+0
2/27/2024  16:36:49.515832	6.889433E-1	3.195358E+0
2/27/2024  16:36:49.516032	6.133695E-1	3.194387E+0
2/27/2024  16:36:49.516232	6.747024E-1	3.194711E+0
2/27/2024  16:36:49.516432	5.984813E-1	3.194549E+0
2/27/2024  16:36:49.516632	6.581959E-1	3.193902E+0
2/27/2024  16:36:49.516832	5.908754E-1	3.193254E+0
2/27/2024  16:36:49.517032	6.467061E-1	3.196815E+0
2/27/2024  16:36:49.517232	1.742448E+0	3.194064E+0
2/27/2024  16:36:49.517432	6.455733E-1	3.197138E+0
2/27/2024  16:36:49.517632	5.933028E-1	3.193578E+0
2/27/2024  16:36:49.517832	6.538266E-1	3.189047E+0
2/27/2024  16:36:49.518032	5.903899E-1	3.193740E+0
2/27/2024  16:36:49.518232	6.494572E-1	3.195844E+0
2/27/2024  16:36:49.518432	7.648408E-1	3.195196E+0
2/27/2024  16:36:49.518632	6.423368E-1	3.196653E+0
2/27/2024  16:36:49.518832	5.298065E+0	3.168818E+0
2/27/2024  16:36:49.519032	6.318179E-1	3.196167E+0
2/27/2024  16:36:49.519232	9.816908E-1	3.198919E+0
2/27/2024  16:36:49.519432	6.232410E-1	3.196006E+0
2/27/2024  16:36:49.519632	7.014041E-1	3.197624E+0
2/27/2024  16:36:49.519832	6.169297E-1	3.196167E+0
2/27/2024  16:36:49.520032	6.874868E-1	3.197786E+0
2/27/2024  16:36:49.520232	6.075437E-1	3.196491E+0
2/27/2024  16:36:49.520432	6.672583E-1	3.196491E+0
2/27/2024  16:36:49.520632	5.916845E-1	3.196815E+0
2/27/2024  16:36:49.520832	6.437932E-1	3.198595E+0
2/27/2024  16:36:49.521032	1.315543E+0	3.194711E+0
2/27/2024  16:36:49.521232	6.091620E-1	3.196815E+0
2/27/2024  16:36:49.521432	6.523701E-1	3.196167E+0
2/27/2024  16:36:49.521632	5.298065E+0	3.175938E+0
2/27/2024  16:36:49.521832	6.188717E-1	3.196329E+0
2/27/2024  16:36:49.522032	6.664492E-1	3.196977E+0
2/27/2024  16:36:49.522232	5.900662E-1	3.195844E+0
2/27/2024  16:36:49.522432	6.391002E-1	3.197138E+0
2/27/2024  16:36:49.522632	2.135531E+0	3.185648E+0
2/27/2024  16:36:49.522832	6.004233E-1	3.196653E+0
2/27/2024  16:36:49.523032	6.347308E-1	3.196491E+0
2/27/2024  16:36:49.523232	6.513991E-1	3.199728E+0
